State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 11abd,4.77,(3.50 - 6.46),13.80,(10.68 - 17.64),5.73,(4.34 - 7.51),7.09,(5.64 - 8.88)
Region 11c (Hidalgo),4.77,(3.42 - 6.61),12.01,(8.96 - 15.92),6.13,(4.57 - 8.19),7.20,(5.58 - 9.25)
Utah,3.96,(3.04 - 5.12),12.21,(10.21 - 14.54),5.23,(4.21 - 6.48),6.66,(5.65 - 7.83)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",4.11,(2.82 - 5.96),12.45,(8.92 - 17.10),5.17,(3.73 - 7.12),6.76,(5.14 - 8.84)
"Central, Four Corners, San Juan, and Southwest",3.75,(2.52 - 5.53),10.93,(7.74 - 15.22),4.79,(3.40 - 6.72),6.01,(4.48 - 8.00)
Davis County,3.68,(2.47 - 5.43),11.55,(8.28 - 15.88),4.83,(3.45 - 6.71),6.13,(4.62 - 8.09)
Salt Lake County,4.21,(3.02 - 5.84),14.75,(11.79 - 18.32),5.75,(4.34 - 7.57),7.27,(5.86 - 8.99)
Utah County,3.66,(2.45 - 5.43),9.87,(7.12 - 13.52),4.41,(3.13 - 6.17),6.06,(4.60 - 7.95)
"Weber, Morgan",4.02,(2.71 - 5.90),12.12,(8.78 - 16.51),5.45,(3.87 - 7.61),6.59,(4.95 - 8.72)
Vermont,5.59,(4.49 - 6.95),20.35,(18.12 - 22.79),6.01,(4.98 - 7.24),8.04,(7.03 - 9.19)
Champlain Valley,5.21,(3.85 - 7.00),21.49,(18.42 - 24.92),6.43,(4.98 - 8.26),8.89,(7.46 - 10.57)
Rural Northeast,5.48,(3.90 - 7.65),18.42,(14.50 - 23.12),5.59,(4.16 - 7.46),7.33,(5.82 - 9.20)
Rural Southeast,6.56,(4.77 - 8.97),21.31,(16.92 - 26.48),6.12,(4.64 - 8.04),7.91,(6.33 - 9.85)
Rural Southwest,5.46,(3.82 - 7.73),18.79,(14.38 - 24.16),5.52,(4.09 - 7.41),7.24,(5.67 - 9.20)
Virginia,5.14,(4.12 - 6.41),18.39,(16.14 - 20.87),6.14,(5.08 - 7.41),7.89,(6.83 - 9.10)
Region 1,5.53,(3.99 - 7.64),19.09,(14.96 - 24.05),6.13,(4.60 - 8.13),8.17,(6.49 - 10.24)
Region 2,5.17,(3.70 - 7.18),17.39,(13.63 - 21.92),6.12,(4.60 - 8.11),7.39,(5.81 - 9.34)
Region 3,6.10,(4.38 - 8.43),17.99,(14.10 - 22.67),5.90,(4.41 - 7.84),7.70,(6.11 - 9.66)
Region 4,4.88,(3.46 - 6.85),19.75,(15.76 - 24.46),6.48,(4.84 - 8.62),8.39,(6.67 - 10.51)
Region 5,4.46,(3.15 - 6.29),18.10,(14.25 - 22.70),6.12,(4.57 - 8.15),8.05,(6.41 - 10.08)
Washington,5.67,(4.58 - 7.00),17.67,(15.51 - 20.05),6.65,(5.57 - 7.92),8.18,(7.12 - 9.38)
Region 1,5.60,(4.20 - 7.44),18.22,(15.07 - 21.87),6.36,(5.02 - 8.03),8.30,(6.89 - 9.98)
East 1 (previously Region 1),5.92,(4.17 - 8.35),19.18,(15.29 - 23.78),6.62,(4.96 - 8.78),8.68,(6.92 - 10.85)
East 2 (previously Region 2),5.22,(3.60 - 7.51),16.88,(12.79 - 21.94),6.00,(4.44 - 8.06),7.78,(6.06 - 9.92)
Region 2,5.77,(4.45 - 7.46),17.87,(15.04 - 21.10),6.75,(5.41 - 8.39),8.18,(6.84 - 9.75)
North 1 (previously Region 3),5.90,(4.20 - 8.22),15.81,(12.05 - 20.48),6.05,(4.49 - 8.12),7.45,(5.80 - 9.53)
North 2 (previously Region 4),5.69,(4.16 - 7.74),19.27,(15.65 - 23.49),7.13,(5.51 - 9.18),8.58,(6.96 - 10.54)
Region 3,5.59,(4.30 - 7.24),16.96,(13.95 - 20.48),6.69,(5.32 - 8.38),8.11,(6.71 - 9.77)
West 1 (previously Region 5),5.25,(3.74 - 7.33),17.10,(13.17 - 21.93),6.72,(5.05 - 8.90),8.21,(6.46 - 10.39)
West 2 (previously Region 6),5.92,(4.30 - 8.12),16.83,(12.92 - 21.61),6.66,(5.01 - 8.79),8.02,(6.31 - 10.15)
West Virginia,4.43,(3.51 - 5.58),16.65,(14.51 - 19.05),5.05,(4.14 - 6.15),6.54,(5.62 - 7.59)
Region I,5.13,(3.55 - 7.38),*,(* - *),5.52,(3.98 - 7.61),7.22,(5.51 - 9.40)
Region II,4.35,(3.08 - 6.10),16.25,(12.33 - 21.12),5.10,(3.79 - 6.83),6.44,(5.03 - 8.21)
Region III,4.81,(3.37 - 6.82),14.85,(10.93 - 19.86),4.76,(3.45 - 6.54),5.90,(4.47 - 7.74)
Region IV,4.53,(3.20 - 6.37),20.12,(16.13 - 24.81),5.67,(4.22 - 7.58),8.07,(6.48 - 10.02)
Region V,4.21,(3.00 - 5.87),13.88,(10.87 - 17.55),4.78,(3.55 - 6.40),5.88,(4.62 - 7.47)
Region VI,4.20,(2.94 - 5.95),15.29,(11.75 - 19.66),4.73,(3.49 - 6.38),5.93,(4.61 - 7.60)
Wisconsin,6.17,(4.96 - 7.65),22.17,(19.77 - 24.78),7.07,(5.92 - 8.43),9.29,(8.17 - 10.54)
Milwaukee,4.31,(3.04 - 6.09),18.34,(14.58 - 22.82),6.88,(5.14 - 9.16),8.59,(6.80 - 10.80)
Northeastern,6.67,(4.77 - 9.24),24.31,(19.63 - 29.69),7.57,(5.78 - 9.87),9.88,(7.99 - 12.15)
Northern,7.02,(4.93 - 9.90),23.81,(18.71 - 29.78),7.02,(5.23 - 9.36),9.31,(7.36 - 11.70)
Southeastern,6.29,(4.59 - 8.56),22.59,(18.21 - 27.67),6.88,(5.24 - 8.99),9.03,(7.32 - 11.10)
Southern,6.69,(4.81 - 9.25),22.49,(18.03 - 27.67),7.18,(5.52 - 9.29),9.56,(7.77 - 11.70)
Western,6.40,(4.52 - 8.98),21.54,(16.68 - 27.34),6.66,(4.94 - 8.93),9.14,(7.22 - 11.50)
Wyoming,7.51,(6.20 - 9.08),21.05,(18.74 - 23.57),7.20,(6.08 - 8.51),9.31,(8.22 - 10.53)
Judicial District 1 (Laramie),7.47,(5.42 - 10.21),19.11,(14.97 - 24.06),6.74,(5.03 - 8.99),8.39,(6.60 - 10.62)
Judicial District 2,6.79,(4.78 - 9.57),21.01,(16.96 - 25.72),7.24,(5.41 - 9.64),11.06,(9.00 - 13.52)
Judicial District 3,7.50,(5.44 - 10.25),22.95,(18.18 - 28.55),7.77,(5.89 - 10.18),10.16,(8.16 - 12.57)
Judicial District 4,6.98,(4.91 - 9.82),*,(* - *),6.37,(4.62 - 8.73),8.25,(6.28 - 10.77)
Judicial District 5,6.78,(4.79 - 9.53),17.87,(13.70 - 22.98),5.87,(4.38 - 7.83),7.53,(5.93 - 9.52)
Judicial District 6,8.46,(6.20 - 11.44),20.95,(16.26 - 26.56),7.50,(5.69 - 9.84),9.47,(7.56 - 11.81)
Judicial District 7 (Natrona),8.01,(5.82 - 10.92),23.73,(18.98 - 29.25),7.94,(6.07 - 10.33),10.28,(8.31 - 12.65)
Judicial District 8,6.90,(4.86 - 9.72),18.20,(13.54 - 24.01),5.96,(4.36 - 8.10),7.57,(5.81 - 9.80)
Judicial District 9,7.91,(5.69 - 10.91),*,(* - *),8.37,(6.29 - 11.06),10.11,(7.92 - 12.83)
