State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Utah,6.70,(5.48 - 8.18),15.73,(13.41 - 18.37),6.19,(5.02 - 7.59),8.15,(7.00 - 9.45)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",7.43,(5.35 - 10.22),16.02,(11.74 - 21.48),6.19,(4.49 - 8.48),8.34,(6.39 - 10.82)
"Central, Four Corners, San Juan, and Southwest",6.14,(4.39 - 8.54),13.60,(9.86 - 18.45),5.46,(3.83 - 7.71),7.07,(5.28 - 9.40)
Davis County,6.07,(4.28 - 8.55),15.44,(11.36 - 20.64),5.69,(4.09 - 7.86),7.58,(5.77 - 9.89)
Salt Lake County,7.22,(5.51 - 9.41),19.27,(15.63 - 23.52),6.97,(5.31 - 9.09),9.05,(7.37 - 11.06)
Utah County,5.76,(4.11 - 8.02),12.12,(9.02 - 16.09),4.77,(3.35 - 6.76),7.01,(5.35 - 9.12)
"Weber, Morgan",7.28,(5.15 - 10.20),16.69,(12.44 - 22.04),6.67,(4.77 - 9.23),8.38,(6.35 - 11.00)
Vermont,8.36,(6.97 - 10.00),25.15,(22.71 - 27.75),7.02,(5.87 - 8.38),9.59,(8.46 - 10.85)
Champlain Valley,7.55,(5.83 - 9.72),27.35,(23.93 - 31.07),7.34,(5.77 - 9.28),10.61,(9.06 - 12.39)
Rural Northeast,8.31,(6.28 - 10.91),21.96,(17.61 - 27.04),6.47,(4.85 - 8.57),8.57,(6.83 - 10.71)
Rural Southeast,9.85,(7.49 - 12.84),25.38,(20.67 - 30.74),7.40,(5.63 - 9.68),9.51,(7.66 - 11.76)
Rural Southwest,8.53,(6.26 - 11.51),23.16,(18.35 - 28.78),6.61,(4.89 - 8.88),8.76,(6.89 - 11.07)
Virginia,7.72,(6.48 - 9.18),22.74,(20.22 - 25.48),7.05,(5.89 - 8.42),9.29,(8.16 - 10.56)
Region 1,8.08,(6.04 - 10.73),23.02,(18.55 - 28.20),7.00,(5.28 - 9.23),9.52,(7.67 - 11.76)
Region 2,7.36,(5.53 - 9.72),20.85,(16.65 - 25.79),6.51,(4.87 - 8.65),8.12,(6.41 - 10.24)
Region 3,9.12,(6.82 - 12.09),24.36,(19.40 - 30.11),7.27,(5.41 - 9.71),9.82,(7.81 - 12.29)
Region 4,7.88,(5.90 - 10.45),24.50,(19.90 - 29.78),7.63,(5.74 - 10.08),10.06,(8.08 - 12.47)
Region 5,6.89,(5.14 - 9.16),21.73,(17.51 - 26.64),7.12,(5.36 - 9.41),9.48,(7.63 - 11.73)
Washington,8.63,(7.26 - 10.22),21.36,(18.88 - 24.06),7.69,(6.46 - 9.14),9.60,(8.41 - 10.94)
Region 1,8.30,(6.55 - 10.47),21.53,(17.99 - 25.56),7.33,(5.78 - 9.26),9.66,(8.06 - 11.53)
East 1 (previously Region 1),8.76,(6.51 - 11.68),22.76,(18.35 - 27.88),7.81,(5.89 - 10.29),10.26,(8.25 - 12.71)
East 2 (previously Region 2),7.74,(5.65 - 10.52),19.80,(15.26 - 25.30),6.67,(4.85 - 9.10),8.81,(6.86 - 11.26)
Region 2,9.10,(7.33 - 11.25),21.77,(18.59 - 25.33),7.94,(6.40 - 9.81),9.72,(8.20 - 11.48)
North 1 (previously Region 3),8.93,(6.69 - 11.81),20.33,(15.81 - 25.74),7.11,(5.29 - 9.49),9.00,(7.07 - 11.40)
North 2 (previously Region 4),9.22,(7.03 - 12.01),22.75,(18.92 - 27.10),8.40,(6.54 - 10.73),10.12,(8.29 - 12.30)
Region 3,8.27,(6.55 - 10.39),20.69,(17.19 - 24.68),7.57,(6.03 - 9.46),9.38,(7.82 - 11.22)
West 1 (previously Region 5),8.18,(6.07 - 10.93),21.52,(16.81 - 27.13),7.80,(5.91 - 10.24),9.77,(7.76 - 12.24)
West 2 (previously Region 6),8.37,(6.26 - 11.09),19.86,(15.58 - 24.96),7.36,(5.51 - 9.76),9.03,(7.12 - 11.38)
West Virginia,6.90,(5.72 - 8.30),20.95,(18.53 - 23.60),6.34,(5.22 - 7.69),8.21,(7.10 - 9.47)
Region I,8.43,(6.04 - 11.65),*,(* - *),7.12,(5.12 - 9.80),9.33,(7.13 - 12.13)
Region II,6.77,(5.01 - 9.10),20.62,(16.04 - 26.11),6.14,(4.53 - 8.29),7.88,(6.13 - 10.07)
Region III,7.03,(5.12 - 9.60),18.70,(14.17 - 24.26),5.68,(4.06 - 7.88),7.14,(5.40 - 9.39)
Region IV,7.22,(5.34 - 9.70),23.92,(19.76 - 28.64),7.07,(5.35 - 9.31),9.87,(8.04 - 12.06)
Region V,6.53,(4.88 - 8.68),18.45,(14.88 - 22.66),6.20,(4.66 - 8.22),7.69,(6.11 - 9.63)
Region VI,6.44,(4.74 - 8.68),19.37,(15.23 - 24.31),5.92,(4.34 - 8.01),7.45,(5.79 - 9.53)
Wisconsin,8.45,(7.10 - 10.02),25.16,(22.60 - 27.91),8.03,(6.75 - 9.53),10.54,(9.31 - 11.92)
Milwaukee,6.68,(4.91 - 9.02),21.93,(17.67 - 26.89),8.45,(6.28 - 11.27),10.46,(8.28 - 13.13)
Northeastern,8.81,(6.58 - 11.70),26.30,(21.49 - 31.76),8.20,(6.29 - 10.62),10.69,(8.68 - 13.10)
Northern,9.61,(7.12 - 12.86),26.85,(21.66 - 32.77),8.08,(5.97 - 10.86),10.63,(8.39 - 13.38)
Southeastern,8.99,(6.86 - 11.70),27.41,(22.28 - 33.21),7.92,(6.03 - 10.34),10.59,(8.58 - 13.00)
Southern,8.71,(6.54 - 11.51),24.65,(20.19 - 29.73),8.08,(6.15 - 10.56),10.66,(8.66 - 13.06)
Western,8.25,(6.06 - 11.14),24.07,(18.90 - 30.13),7.34,(5.44 - 9.82),10.12,(8.02 - 12.70)
Wyoming,9.96,(8.52 - 11.61),24.57,(22.08 - 27.23),8.01,(6.81 - 9.40),10.53,(9.38 - 11.80)
Judicial District 1 (Laramie),9.83,(7.48 - 12.81),23.14,(18.37 - 28.71),7.68,(5.80 - 10.11),9.74,(7.76 - 12.17)
Judicial District 2,8.96,(6.65 - 11.97),24.26,(19.79 - 29.37),8.21,(6.18 - 10.84),12.67,(10.42 - 15.31)
Judicial District 3,9.61,(7.23 - 12.66),25.90,(20.72 - 31.85),8.20,(6.20 - 10.77),10.99,(8.84 - 13.59)
Judicial District 4,9.07,(6.55 - 12.41),*,(* - *),6.96,(5.07 - 9.49),8.96,(6.83 - 11.66)
Judicial District 5,9.15,(6.76 - 12.27),21.66,(16.80 - 27.46),6.74,(4.98 - 9.05),8.80,(6.91 - 11.14)
Judicial District 6,10.61,(8.03 - 13.90),24.91,(19.82 - 30.81),8.05,(6.05 - 10.62),10.52,(8.39 - 13.09)
Judicial District 7 (Natrona),11.16,(8.54 - 14.46),28.33,(22.95 - 34.40),8.94,(6.85 - 11.59),11.81,(9.61 - 14.42)
Judicial District 8,9.13,(6.57 - 12.57),*,(* - *),6.45,(4.62 - 8.94),8.19,(6.21 - 10.74)
Judicial District 9,11.01,(8.14 - 14.73),*,(* - *),9.56,(7.13 - 12.70),11.69,(9.11 - 14.87)
