State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 11c (Hidalgo),4.39,(3.11 - 6.17),5.58,(3.70 - 8.34),1.82,(1.05 - 3.13),2.51,(1.62 - 3.85)
Utah,4.52,(3.66 - 5.55),6.71,(5.41 - 8.31),1.51,(1.05 - 2.16),2.58,(2.06 - 3.23)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",4.81,(3.44 - 6.69),6.85,(4.45 - 10.40),1.55,(0.88 - 2.71),2.72,(1.78 - 4.11)
"Central, Four Corners, San Juan, and Southwest",4.15,(2.86 - 5.99),5.80,(3.70 - 8.96),1.31,(0.74 - 2.33),2.20,(1.41 - 3.43)
Davis County,4.30,(2.99 - 6.14),6.37,(4.14 - 9.69),1.39,(0.78 - 2.46),2.36,(1.54 - 3.59)
Salt Lake County,4.76,(3.51 - 6.42),8.13,(5.91 - 11.10),1.69,(1.03 - 2.75),2.78,(1.99 - 3.87)
Utah County,4.13,(2.87 - 5.91),5.45,(3.64 - 8.08),1.26,(0.72 - 2.21),2.55,(1.72 - 3.76)
"Weber, Morgan",4.76,(3.32 - 6.77),6.82,(4.49 - 10.22),1.48,(0.85 - 2.59),2.40,(1.57 - 3.64)
Vermont,4.56,(3.70 - 5.62),10.25,(8.56 - 12.24),1.46,(1.04 - 2.05),2.70,(2.21 - 3.31)
Champlain Valley,4.23,(3.16 - 5.66),10.71,(8.41 - 13.54),1.44,(0.91 - 2.27),2.96,(2.27 - 3.84)
Rural Northeast,4.56,(3.26 - 6.35),9.39,(6.59 - 13.21),1.49,(0.90 - 2.48),2.57,(1.77 - 3.70)
Rural Southeast,4.92,(3.58 - 6.73),10.24,(7.22 - 14.33),1.47,(0.86 - 2.48),2.50,(1.71 - 3.62)
Rural Southwest,4.93,(3.48 - 6.93),10.23,(7.06 - 14.59),1.45,(0.83 - 2.49),2.58,(1.76 - 3.79)
Virginia,4.65,(3.78 - 5.71),8.44,(6.94 - 10.24),1.58,(1.13 - 2.22),2.56,(2.06 - 3.19)
Region 1,4.71,(3.36 - 6.57),8.52,(6.01 - 11.96),1.59,(0.95 - 2.64),2.68,(1.86 - 3.84)
Region 2,4.22,(3.04 - 5.82),7.12,(4.88 - 10.29),1.30,(0.77 - 2.20),1.95,(1.30 - 2.93)
Region 3,5.80,(4.18 - 7.98),10.96,(7.70 - 15.37),1.75,(1.02 - 2.98),3.13,(2.17 - 4.49)
Region 4,4.81,(3.45 - 6.66),8.83,(6.23 - 12.38),1.74,(1.03 - 2.90),2.76,(1.91 - 3.97)
Region 5,4.24,(3.01 - 5.96),7.38,(5.08 - 10.59),1.67,(0.98 - 2.82),2.59,(1.75 - 3.82)
Washington,4.90,(3.98 - 6.01),8.18,(6.77 - 9.84),1.56,(1.11 - 2.19),2.48,(1.98 - 3.11)
Region 1,4.78,(3.65 - 6.22),8.01,(6.06 - 10.50),1.57,(1.01 - 2.44),2.62,(1.94 - 3.55)
East 1 (previously Region 1),4.95,(3.52 - 6.92),8.54,(6.05 - 11.93),1.65,(0.97 - 2.82),2.79,(1.91 - 4.04)
East 2 (previously Region 2),4.57,(3.21 - 6.46),7.25,(4.81 - 10.79),1.45,(0.82 - 2.53),2.40,(1.57 - 3.64)
Region 2,5.20,(3.99 - 6.74),8.65,(6.68 - 11.13),1.63,(1.06 - 2.48),2.53,(1.87 - 3.41)
North 1 (previously Region 3),4.91,(3.48 - 6.91),8.44,(5.75 - 12.22),1.55,(0.90 - 2.68),2.54,(1.69 - 3.80)
North 2 (previously Region 4),5.39,(3.92 - 7.38),8.79,(6.46 - 11.86),1.67,(1.01 - 2.73),2.52,(1.76 - 3.59)
Region 3,4.62,(3.50 - 6.07),7.69,(5.73 - 10.23),1.46,(0.94 - 2.25),2.32,(1.69 - 3.18)
West 1 (previously Region 5),4.43,(3.10 - 6.29),7.47,(5.01 - 11.00),1.42,(0.82 - 2.44),2.29,(1.51 - 3.45)
West 2 (previously Region 6),4.80,(3.40 - 6.75),7.89,(5.42 - 11.36),1.50,(0.87 - 2.55),2.35,(1.57 - 3.50)
West Virginia,4.22,(3.40 - 5.23),8.96,(7.37 - 10.85),1.93,(1.35 - 2.73),2.82,(2.21 - 3.60)
Region I,4.74,(3.28 - 6.79),*,(* - *),*,(* - *),3.01,(1.89 - 4.76)
Region II,4.16,(2.93 - 5.87),9.49,(6.51 - 13.64),1.94,(1.15 - 3.26),2.84,(1.89 - 4.26)
Region III,4.27,(2.99 - 6.08),8.94,(5.98 - 13.18),1.71,(0.97 - 3.00),2.52,(1.63 - 3.89)
Region IV,4.29,(3.06 - 5.99),8.61,(6.19 - 11.84),2.10,(1.25 - 3.49),3.18,(2.20 - 4.57)
Region V,4.18,(3.02 - 5.77),8.98,(6.51 - 12.27),2.00,(1.22 - 3.26),2.85,(1.98 - 4.09)
Region VI,3.99,(2.83 - 5.61),8.15,(5.63 - 11.67),1.72,(1.01 - 2.92),2.45,(1.62 - 3.69)
Wisconsin,4.15,(3.32 - 5.19),6.83,(5.55 - 8.37),1.58,(1.11 - 2.23),2.34,(1.85 - 2.97)
Milwaukee,4.21,(2.91 - 6.06),7.56,(5.21 - 10.85),2.31,(1.33 - 3.99),3.10,(2.01 - 4.74)
Northeastern,3.75,(2.60 - 5.40),5.52,(3.66 - 8.25),1.21,(0.70 - 2.08),1.80,(1.17 - 2.75)
Northern,3.89,(2.63 - 5.73),6.44,(4.25 - 9.65),*,(* - *),1.99,(1.27 - 3.11)
Southeastern,4.80,(3.46 - 6.62),8.76,(6.16 - 12.32),1.78,(1.06 - 2.96),2.73,(1.88 - 3.95)
Southern,3.95,(2.75 - 5.63),6.31,(4.29 - 9.21),1.44,(0.84 - 2.45),2.19,(1.47 - 3.27)
Western,4.14,(2.86 - 5.96),6.32,(4.20 - 9.40),1.40,(0.80 - 2.44),2.22,(1.46 - 3.35)
Wyoming,4.75,(3.91 - 5.77),7.94,(6.62 - 9.50),1.37,(0.97 - 1.91),2.37,(1.92 - 2.91)
Judicial District 1 (Laramie),4.79,(3.42 - 6.67),7.84,(5.38 - 11.30),1.47,(0.85 - 2.53),2.32,(1.55 - 3.46)
Judicial District 2,4.77,(3.37 - 6.71),6.76,(4.70 - 9.64),*,(* - *),2.91,(2.03 - 4.16)
Judicial District 3,4.44,(3.14 - 6.24),7.66,(5.29 - 10.97),1.24,(0.72 - 2.13),2.25,(1.54 - 3.29)
Judicial District 4,4.52,(3.12 - 6.49),*,(* - *),*,(* - *),2.11,(1.34 - 3.30)
Judicial District 5,4.80,(3.41 - 6.74),8.63,(5.73 - 12.80),1.23,(0.70 - 2.16),2.25,(1.48 - 3.41)
Judicial District 6,4.47,(3.15 - 6.30),7.77,(5.14 - 11.58),1.35,(0.78 - 2.35),2.29,(1.51 - 3.47)
Judicial District 7 (Natrona),5.30,(3.78 - 7.39),9.17,(6.43 - 12.91),1.54,(0.92 - 2.55),2.66,(1.85 - 3.82)
Judicial District 8,4.34,(3.01 - 6.23),7.04,(4.56 - 10.70),*,(* - *),1.89,(1.21 - 2.96)
Judicial District 9,5.13,(3.59 - 7.28),8.88,(5.76 - 13.46),1.47,(0.84 - 2.57),2.39,(1.54 - 3.69)
