State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 3,17.21,(14.44 - 20.38),61.55,(56.87 - 66.04),58.38,(53.83 - 62.80),58.82,(54.67 - 62.85)
West 1 (previously Region 5),16.39,(12.94 - 20.54),62.35,(55.95 - 68.35),58.25,(51.99 - 64.26),58.84,(53.08 - 64.37)
West 2 (previously Region 6),18.02,(14.44 - 22.25),60.77,(54.52 - 66.68),58.51,(52.35 - 64.41),58.81,(53.16 - 64.24)
West Virginia,14.13,(12.31 - 16.17),54.31,(51.02 - 57.56),38.32,(35.16 - 41.58),40.36,(37.50 - 43.30)
Region I,15.39,(11.73 - 19.94),*,(* - *),*,(* - *),*,(* - *)
Region II,13.47,(10.54 - 17.05),53.54,(46.75 - 60.19),39.64,(33.96 - 45.62),41.30,(35.97 - 46.85)
Region III,14.69,(11.27 - 18.92),*,(* - *),*,(* - *),37.44,(31.41 - 43.90)
Region IV,14.36,(11.32 - 18.05),62.14,(56.49 - 67.49),39.93,(34.41 - 45.71),43.61,(38.61 - 48.75)
Region V,14.22,(11.38 - 17.64),51.56,(45.92 - 57.16),39.87,(34.53 - 45.45),41.29,(36.31 - 46.44)
Region VI,13.39,(10.45 - 17.00),45.51,(39.62 - 51.54),32.38,(26.83 - 38.47),33.87,(28.66 - 39.51)
Wisconsin,18.61,(16.47 - 20.97),70.82,(67.83 - 73.64),64.72,(61.57 - 67.75),65.62,(62.80 - 68.33)
Milwaukee,14.06,(10.94 - 17.90),65.69,(59.67 - 71.24),59.34,(52.63 - 65.72),60.29,(54.21 - 66.06)
Northeastern,22.25,(18.03 - 27.14),76.98,(71.49 - 81.69),69.95,(64.05 - 75.26),70.92,(65.50 - 75.80)
Northern,20.55,(16.16 - 25.77),70.32,(63.76 - 76.14),*,(* - *),64.15,(57.52 - 70.29)
Southeastern,19.02,(15.41 - 23.23),70.73,(65.01 - 75.86),67.32,(62.02 - 72.21),67.79,(62.93 - 72.29)
Southern,17.73,(14.22 - 21.88),71.41,(66.01 - 76.26),64.13,(58.47 - 69.42),65.26,(60.16 - 70.03)
Western,18.12,(14.27 - 22.74),*,(* - *),*,(* - *),61.63,(55.42 - 67.49)
Wyoming,19.52,(17.47 - 21.74),67.84,(64.74 - 70.80),57.48,(54.11 - 60.79),59.06,(56.07 - 61.98)
Judicial District 1 (Laramie),20.39,(16.33 - 25.15),65.83,(59.43 - 71.71),57.67,(51.15 - 63.93),58.76,(52.75 - 64.52)
Judicial District 2,19.05,(14.77 - 24.22),74.63,(69.11 - 79.47),*,(* - *),64.68,(58.87 - 70.08)
Judicial District 3,18.46,(14.77 - 22.82),68.42,(61.95 - 74.25),56.39,(49.91 - 62.67),58.29,(52.40 - 63.95)
Judicial District 4,19.25,(14.86 - 24.57),*,(* - *),*,(* - *),*,(* - *)
Judicial District 5,17.41,(13.67 - 21.92),*,(* - *),*,(* - *),51.82,(45.26 - 58.32)
Judicial District 6,20.12,(16.25 - 24.65),*,(* - *),59.19,(52.42 - 65.63),60.76,(54.52 - 66.68)
Judicial District 7 (Natrona),22.29,(18.01 - 27.25),69.55,(63.51 - 74.99),60.42,(53.83 - 66.65),61.77,(55.79 - 67.41)
Judicial District 8,19.30,(14.93 - 24.58),*,(* - *),*,(* - *),*,(* - *)
Judicial District 9,18.44,(14.47 - 23.20),*,(* - *),59.11,(52.36 - 65.53),59.96,(53.57 - 66.03)
