State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Vermont,10.55,(9.02 - 12.31),40.23,(37.09 - 43.46),21.78,(19.42 - 24.34),24.40,(22.24 - 26.69)
Champlain Valley,8.69,(6.75 - 11.12),37.51,(33.52 - 41.69),20.33,(17.37 - 23.65),23.13,(20.42 - 26.09)
Rural Northeast,11.98,(9.34 - 15.23),43.71,(37.70 - 49.92),23.99,(20.13 - 28.33),26.67,(22.98 - 30.73)
Rural Southeast,12.45,(9.71 - 15.82),44.43,(38.25 - 50.80),21.91,(18.31 - 25.98),24.56,(21.10 - 28.40)
Rural Southwest,10.62,(7.88 - 14.15),*,(* - *),21.70,(17.96 - 25.97),23.83,(20.16 - 27.94)
Virginia,10.54,(9.02 - 12.27),38.25,(34.92 - 41.69),23.73,(21.42 - 26.20),25.80,(23.66 - 28.07)
Region 1,11.71,(9.04 - 15.03),41.97,(35.81 - 48.40),24.78,(21.26 - 28.68),27.48,(24.06 - 31.19)
Region 2,8.21,(6.15 - 10.88),32.78,(27.38 - 38.68),17.62,(14.56 - 21.15),19.33,(16.32 - 22.75)
Region 3,14.78,(11.59 - 18.67),43.69,(37.56 - 50.02),29.88,(25.62 - 34.53),31.94,(27.92 - 36.26)
Region 4,10.22,(7.80 - 13.28),37.09,(31.40 - 43.15),24.35,(20.56 - 28.60),26.19,(22.55 - 30.19)
Region 5,9.85,(7.57 - 12.71),36.99,(31.18 - 43.20),25.07,(21.24 - 29.33),26.99,(23.33 - 30.98)
Washington,10.14,(8.60 - 11.92),34.83,(31.59 - 38.21),22.28,(20.07 - 24.67),24.03,(21.97 - 26.22)
Region 1,9.68,(7.59 - 12.26),35.72,(31.16 - 40.55),22.77,(19.68 - 26.18),24.88,(21.96 - 28.05)
East 1 (previously Region 1),10.47,(7.72 - 14.04),37.91,(32.16 - 44.02),24.17,(20.23 - 28.60),26.42,(22.65 - 30.56)
East 2 (previously Region 2),8.73,(6.42 - 11.76),*,(* - *),20.80,(17.11 - 25.06),22.73,(19.11 - 26.82)
Region 2,9.80,(7.87 - 12.15),31.80,(27.64 - 36.26),20.37,(17.78 - 23.23),21.85,(19.37 - 24.54)
North 1 (previously Region 3),9.62,(7.23 - 12.70),34.70,(28.54 - 41.43),21.29,(17.75 - 25.30),23.21,(19.72 - 27.10)
North 2 (previously Region 4),9.93,(7.52 - 13.00),29.82,(25.05 - 35.07),19.87,(16.78 - 23.36),21.07,(18.14 - 24.34)
Region 3,10.88,(8.84 - 13.33),38.10,(33.55 - 42.87),24.71,(21.68 - 28.01),26.56,(23.71 - 29.62)
West 1 (previously Region 5),9.45,(7.00 - 12.63),35.10,(28.82 - 41.93),23.64,(19.92 - 27.80),25.28,(21.66 - 29.29)
West 2 (previously Region 6),12.29,(9.58 - 15.64),41.08,(35.16 - 47.27),25.68,(21.84 - 29.95),27.75,(24.10 - 31.72)
West Virginia,12.65,(10.97 - 14.55),46.59,(43.18 - 50.03),30.04,(27.24 - 33.01),32.17,(29.61 - 34.83)
Region I,13.63,(10.17 - 18.04),*,(* - *),29.06,(24.05 - 34.63),31.43,(26.56 - 36.74)
Region II,11.47,(8.75 - 14.89),*,(* - *),30.05,(25.70 - 34.79),32.27,(28.07 - 36.78)
Region III,14.41,(11.04 - 18.58),*,(* - *),32.59,(27.59 - 38.02),34.35,(29.52 - 39.52)
Region IV,12.09,(9.30 - 15.57),46.42,(40.84 - 52.09),29.42,(25.27 - 33.94),32.23,(28.41 - 36.31)
Region V,12.78,(10.07 - 16.10),45.86,(40.43 - 51.38),30.15,(26.08 - 34.55),32.06,(28.28 - 36.10)
Region VI,12.65,(9.85 - 16.11),44.79,(38.67 - 51.08),29.70,(25.28 - 34.53),31.43,(27.21 - 35.97)
Wisconsin,11.63,(9.96 - 13.54),43.28,(40.02 - 46.59),27.66,(25.14 - 30.33),29.95,(27.63 - 32.37)
Milwaukee,9.35,(7.05 - 12.29),39.05,(33.48 - 44.93),30.14,(25.57 - 35.14),31.47,(27.19 - 36.09)
Northeastern,13.67,(10.53 - 17.56),44.94,(38.85 - 51.19),30.42,(26.14 - 35.08),32.42,(28.37 - 36.76)
Northern,13.33,(9.90 - 17.72),*,(* - *),28.48,(24.02 - 33.41),30.67,(26.38 - 35.32)
Southeastern,10.86,(8.42 - 13.90),44.07,(38.10 - 50.22),24.14,(20.50 - 28.20),26.88,(23.37 - 30.70)
Southern,11.21,(8.65 - 14.40),43.96,(38.18 - 49.92),26.60,(22.75 - 30.84),29.29,(25.62 - 33.25)
Western,12.10,(9.05 - 16.00),*,(* - *),26.50,(22.43 - 31.02),29.23,(25.21 - 33.61)
Wyoming,14.15,(12.31 - 16.21),45.38,(42.04 - 48.75),28.44,(25.82 - 31.22),31.02,(28.66 - 33.49)
Judicial District 1 (Laramie),14.02,(10.80 - 18.01),46.66,(40.31 - 53.12),30.40,(25.82 - 35.39),32.57,(28.24 - 37.22)
Judicial District 2,11.81,(8.80 - 15.67),39.11,(33.35 - 45.19),24.30,(20.26 - 28.86),28.36,(24.62 - 32.43)
Judicial District 3,12.92,(9.99 - 16.56),46.86,(40.38 - 53.45),26.03,(21.98 - 30.54),29.31,(25.45 - 33.49)
Judicial District 4,14.33,(10.66 - 19.00),*,(* - *),29.02,(24.06 - 34.53),31.64,(26.74 - 36.98)
Judicial District 5,14.46,(11.05 - 18.70),*,(* - *),26.46,(22.30 - 31.08),28.95,(24.90 - 33.36)
Judicial District 6,12.56,(9.63 - 16.23),*,(* - *),27.61,(23.50 - 32.13),29.94,(25.97 - 34.24)
Judicial District 7 (Natrona),16.02,(12.47 - 20.36),45.45,(38.95 - 52.10),31.13,(26.68 - 35.96),33.24,(29.03 - 37.74)
Judicial District 8,16.78,(12.70 - 21.85),*,(* - *),30.05,(24.91 - 35.75),32.34,(27.35 - 37.75)
Judicial District 9,14.93,(11.37 - 19.36),*,(* - *),29.16,(24.53 - 34.27),31.84,(27.34 - 36.71)
