State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Davis County,4.29,(2.72 - 6.70),9.46,(6.33 - 13.91),2.23,(1.37 - 3.62),3.63,(2.46 - 5.32)
Salt Lake County,4.98,(3.54 - 6.96),11.45,(8.73 - 14.88),3.11,(2.11 - 4.58),4.52,(3.40 - 5.98)
Utah County,3.58,(2.31 - 5.50),6.98,(4.83 - 9.98),1.90,(1.16 - 3.12),3.43,(2.40 - 4.87)
"Weber, Morgan",5.03,(3.19 - 7.85),10.28,(7.13 - 14.60),2.53,(1.55 - 4.12),3.86,(2.66 - 5.57)
Vermont,10.76,(9.07 - 12.73),29.62,(26.82 - 32.57),7.09,(5.70 - 8.79),10.28,(8.94 - 11.81)
Champlain Valley,8.71,(6.54 - 11.53),32.34,(28.53 - 36.40),7.12,(5.39 - 9.34),11.24,(9.51 - 13.23)
Rural Northeast,11.97,(8.85 - 15.99),26.44,(21.29 - 32.31),7.59,(5.41 - 10.55),10.15,(7.91 - 12.94)
Rural Southeast,12.62,(9.56 - 16.48),29.21,(23.81 - 35.28),7.14,(4.98 - 10.14),9.74,(7.47 - 12.59)
Rural Southwest,11.67,(8.44 - 15.92),*,(* - *),6.25,(4.17 - 9.26),8.92,(6.59 - 11.96)
Virginia,7.13,(5.84 - 8.67),16.45,(14.01 - 19.24),4.12,(3.19 - 5.29),5.88,(4.89 - 7.05)
Region 1,8.52,(6.01 - 11.96),17.32,(13.18 - 22.43),4.28,(2.92 - 6.23),6.33,(4.75 - 8.39)
Region 2,6.81,(4.86 - 9.46),15.15,(11.46 - 19.76),3.87,(2.61 - 5.72),5.14,(3.76 - 7.01)
Region 3,7.18,(5.10 - 10.03),17.17,(13.06 - 22.24),3.70,(2.46 - 5.54),5.71,(4.23 - 7.67)
Region 4,6.94,(4.96 - 9.63),17.61,(13.56 - 22.56),4.54,(3.09 - 6.62),6.42,(4.83 - 8.50)
Region 5,6.69,(4.69 - 9.45),15.64,(11.76 - 20.50),4.31,(2.87 - 6.41),6.14,(4.51 - 8.30)
Washington,7.61,(6.35 - 9.10),18.00,(15.66 - 20.61),5.67,(4.48 - 7.15),7.38,(6.21 - 8.76)
Region 1,6.82,(5.15 - 8.97),17.05,(13.84 - 20.83),4.77,(3.41 - 6.62),6.78,(5.31 - 8.61)
East 1 (previously Region 1),6.99,(4.87 - 9.93),17.69,(13.71 - 22.54),5.02,(3.33 - 7.49),7.10,(5.26 - 9.52)
East 2 (previously Region 2),6.62,(4.54 - 9.55),16.15,(11.86 - 21.62),4.41,(2.86 - 6.74),6.33,(4.52 - 8.79)
Region 2,8.20,(6.36 - 10.51),18.31,(15.19 - 21.90),6.32,(4.68 - 8.50),7.86,(6.22 - 9.90)
North 1 (previously Region 3),7.71,(5.42 - 10.85),17.40,(13.06 - 22.79),5.33,(3.60 - 7.85),7.06,(5.17 - 9.59)
North 2 (previously Region 4),8.54,(6.19 - 11.67),18.93,(15.17 - 23.36),6.87,(4.82 - 9.71),8.32,(6.26 - 10.97)
Region 3,7.44,(5.76 - 9.57),18.34,(15.05 - 22.17),5.30,(3.95 - 7.09),7.11,(5.67 - 8.87)
West 1 (previously Region 5),6.81,(4.81 - 9.57),17.21,(12.95 - 22.53),4.82,(3.26 - 7.08),6.60,(4.85 - 8.91)
West 2 (previously Region 6),8.05,(5.79 - 11.10),19.46,(15.18 - 24.60),5.74,(4.01 - 8.16),7.58,(5.73 - 9.95)
West Virginia,6.36,(5.15 - 7.82),17.24,(14.91 - 19.85),3.59,(2.80 - 4.61),5.34,(4.50 - 6.33)
Region I,6.41,(4.22 - 9.63),*,(* - *),3.27,(2.05 - 5.18),4.97,(3.43 - 7.14)
Region II,5.82,(3.99 - 8.40),15.42,(11.38 - 20.57),3.12,(2.02 - 4.80),4.60,(3.29 - 6.40)
Region III,5.91,(4.02 - 8.60),*,(* - *),3.12,(1.96 - 4.93),4.53,(3.13 - 6.51)
Region IV,7.46,(5.28 - 10.43),20.82,(16.57 - 25.82),4.70,(3.27 - 6.72),7.37,(5.73 - 9.43)
Region V,6.59,(4.68 - 9.21),16.11,(12.56 - 20.44),3.63,(2.47 - 5.30),5.15,(3.86 - 6.84)
Region VI,5.39,(3.73 - 7.72),15.29,(11.67 - 19.79),3.09,(2.05 - 4.64),4.48,(3.28 - 6.09)
Wisconsin,6.87,(5.63 - 8.35),16.86,(14.55 - 19.46),4.06,(3.17 - 5.18),5.94,(5.02 - 7.01)
Milwaukee,6.30,(4.36 - 9.01),18.43,(14.16 - 23.63),4.71,(3.12 - 7.07),6.76,(4.99 - 9.10)
Northeastern,6.26,(4.39 - 8.86),14.08,(10.56 - 18.53),3.54,(2.32 - 5.38),4.99,(3.61 - 6.87)
Northern,5.73,(3.78 - 8.59),15.03,(11.12 - 20.00),3.38,(2.15 - 5.29),4.97,(3.54 - 6.93)
Southeastern,8.40,(6.15 - 11.38),18.34,(14.25 - 23.28),4.12,(2.80 - 6.03),6.07,(4.59 - 7.99)
Southern,7.16,(5.11 - 9.95),17.79,(13.74 - 22.71),4.41,(3.06 - 6.31),6.48,(4.95 - 8.44)
Western,6.49,(4.38 - 9.53),*,(* - *),4.02,(2.61 - 6.15),6.15,(4.42 - 8.50)
Wyoming,7.43,(6.21 - 8.86),16.60,(14.25 - 19.25),4.07,(3.20 - 5.17),5.98,(5.07 - 7.04)
Judicial District 1 (Laramie),6.71,(4.64 - 9.62),15.06,(11.11 - 20.10),3.32,(2.14 - 5.11),4.89,(3.51 - 6.78)
Judicial District 2,8.84,(6.01 - 12.81),20.03,(15.65 - 25.27),6.27,(4.18 - 9.29),10.07,(7.72 - 13.04)
Judicial District 3,6.65,(4.71 - 9.31),14.79,(10.91 - 19.74),3.48,(2.26 - 5.32),5.26,(3.81 - 7.22)
Judicial District 4,7.34,(4.89 - 10.87),*,(* - *),3.70,(2.28 - 5.96),5.29,(3.59 - 7.74)
Judicial District 5,7.07,(4.85 - 10.19),14.91,(10.71 - 20.38),3.12,(1.96 - 4.94),4.75,(3.33 - 6.72)
Judicial District 6,6.82,(4.75 - 9.69),15.52,(11.31 - 20.93),3.86,(2.47 - 5.97),5.57,(3.96 - 7.77)
Judicial District 7 (Natrona),9.34,(6.65 - 12.96),19.07,(14.53 - 24.63),4.74,(3.18 - 7.01),6.86,(5.10 - 9.17)
Judicial District 8,6.73,(4.42 - 10.12),*,(* - *),*,(* - *),4.68,(3.20 - 6.80)
Judicial District 9,7.88,(5.42 - 11.31),*,(* - *),5.27,(3.51 - 7.84),6.67,(4.73 - 9.34)
