State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Milwaukee,6.52,(4.80 - 8.80),7.33,(5.36 - 9.93),*,(* - *),1.16,(0.86 - 1.55)
Northeastern,4.82,(3.56 - 6.48),5.87,(4.20 - 8.15),*,(* - *),0.79,(0.58 - 1.08)
Northern,5.42,(3.82 - 7.64),6.35,(4.54 - 8.81),*,(* - *),0.81,(0.59 - 1.11)
Southeastern,6.64,(5.17 - 8.49),8.63,(6.38 - 11.57),*,(* - *),1.11,(0.85 - 1.46)
Southern,6.44,(4.86 - 8.49),8.53,(6.25 - 11.54),*,(* - *),1.25,(0.94 - 1.66)
Western,5.63,(4.02 - 7.83),8.64,(6.18 - 11.97),*,(* - *),1.29,(0.95 - 1.75)
Wyoming,6.62,(5.80 - 7.54),8.15,(6.85 - 9.66),0.12,(0.08 - 0.18),1.19,(1.00 - 1.41)
Judicial District 1 (Laramie),6.76,(5.03 - 9.03),8.22,(5.83 - 11.48),*,(* - *),1.04,(0.76 - 1.40)
Judicial District 2,5.21,(3.65 - 7.39),9.63,(7.06 - 13.00),*,(* - *),2.52,(1.88 - 3.38)
Judicial District 3,6.07,(4.52 - 8.10),7.19,(5.14 - 9.98),*,(* - *),1.14,(0.84 - 1.54)
Judicial District 4,6.21,(4.27 - 8.94),*,(* - *),*,(* - *),*,(* - *)
Judicial District 5,6.47,(4.69 - 8.85),7.44,(5.27 - 10.39),*,(* - *),0.92,(0.68 - 1.25)
Judicial District 6,5.85,(4.36 - 7.81),6.79,(4.74 - 9.64),*,(* - *),1.01,(0.73 - 1.39)
Judicial District 7 (Natrona),9.25,(7.02 - 12.09),8.96,(6.34 - 12.53),*,(* - *),1.24,(0.92 - 1.68)
Judicial District 8,5.42,(3.68 - 7.91),6.90,(4.69 - 10.06),*,(* - *),0.82,(0.59 - 1.15)
Judicial District 9,7.10,(5.16 - 9.68),8.37,(5.80 - 11.93),*,(* - *),1.10,(0.80 - 1.51)
