State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
"Central, Four Corners, San Juan, and Southwest",6.43,(4.58 - 8.97),9.70,(6.67 - 13.90),3.02,(1.94 - 4.67),4.34,(3.03 - 6.16)
Davis County,7.43,(5.32 - 10.28),12.17,(8.60 - 16.94),3.45,(2.27 - 5.20),5.13,(3.69 - 7.10)
Salt Lake County,8.42,(6.41 - 11.00),15.32,(12.16 - 19.11),5.05,(3.60 - 7.02),6.78,(5.28 - 8.66)
Utah County,6.43,(4.67 - 8.80),9.80,(7.08 - 13.40),2.97,(1.96 - 4.47),5.02,(3.70 - 6.79)
"Weber, Morgan",8.12,(5.75 - 11.35),12.35,(8.86 - 16.97),3.95,(2.57 - 6.03),5.39,(3.81 - 7.57)
Vermont,12.78,(11.01 - 14.77),30.81,(27.86 - 33.91),8.18,(6.72 - 9.93),11.39,(9.97 - 12.98)
Champlain Valley,11.59,(9.26 - 14.42),33.66,(29.70 - 37.86),8.49,(6.49 - 11.04),12.61,(10.63 - 14.88)
Rural Northeast,13.27,(10.30 - 16.94),27.17,(21.86 - 33.22),8.21,(5.96 - 11.20),10.78,(8.43 - 13.70)
Rural Southeast,14.35,(11.33 - 18.02),30.48,(25.03 - 36.55),8.60,(6.30 - 11.63),11.17,(8.82 - 14.06)
Rural Southwest,12.93,(9.75 - 16.96),*,(* - *),6.88,(4.81 - 9.76),9.65,(7.38 - 12.53)
Virginia,9.72,(8.27 - 11.39),19.60,(17.13 - 22.34),5.26,(4.21 - 6.55),7.30,(6.23 - 8.54)
Region 1,10.26,(7.81 - 13.36),20.39,(15.98 - 25.65),5.19,(3.67 - 7.29),7.58,(5.85 - 9.77)
Region 2,8.92,(6.69 - 11.81),17.23,(13.40 - 21.87),4.86,(3.35 - 6.99),6.25,(4.64 - 8.37)
Region 3,10.27,(7.82 - 13.38),20.56,(16.06 - 25.94),4.96,(3.44 - 7.09),7.29,(5.57 - 9.48)
Region 4,10.03,(7.59 - 13.13),21.03,(16.56 - 26.32),5.91,(4.16 - 8.33),8.09,(6.18 - 10.52)
Region 5,9.65,(7.34 - 12.59),19.32,(15.05 - 24.47),5.52,(3.90 - 7.77),7.75,(5.94 - 10.05)
Washington,10.31,(8.80 - 12.04),21.90,(19.41 - 24.63),7.90,(6.43 - 9.66),9.85,(8.43 - 11.48)
Region 1,9.45,(7.59 - 11.70),20.46,(17.03 - 24.38),6.55,(4.89 - 8.72),8.83,(7.11 - 10.90)
East 1 (previously Region 1),9.92,(7.50 - 13.01),20.71,(16.54 - 25.61),6.81,(4.79 - 9.59),9.09,(6.97 - 11.77)
East 2 (previously Region 2),8.88,(6.56 - 11.91),20.11,(15.28 - 25.98),6.19,(4.19 - 9.05),8.46,(6.24 - 11.37)
Region 2,11.11,(9.01 - 13.63),22.71,(19.40 - 26.41),8.73,(6.78 - 11.18),10.53,(8.63 - 12.80)
North 1 (previously Region 3),10.70,(8.06 - 14.08),22.24,(17.62 - 27.67),7.72,(5.48 - 10.76),9.80,(7.46 - 12.76)
North 2 (previously Region 4),11.39,(8.81 - 14.60),23.03,(19.05 - 27.57),9.29,(6.91 - 12.39),10.95,(8.61 - 13.82)
Region 3,9.92,(7.98 - 12.27),21.97,(18.23 - 26.23),7.57,(5.80 - 9.82),9.56,(7.74 - 11.76)
West 1 (previously Region 5),9.58,(7.09 - 12.82),20.42,(15.63 - 26.20),7.17,(5.07 - 10.04),9.07,(6.82 - 11.96)
West 2 (previously Region 6),10.25,(7.78 - 13.39),23.52,(18.69 - 29.14),7.94,(5.73 - 10.91),10.02,(7.72 - 12.91)
West Virginia,9.34,(8.00 - 10.88),20.66,(18.14 - 23.42),5.57,(4.51 - 6.87),7.50,(6.43 - 8.74)
Region I,9.11,(6.59 - 12.45),*,(* - *),5.20,(3.49 - 7.68),7.11,(5.14 - 9.75)
Region II,8.63,(6.50 - 11.37),18.15,(13.81 - 23.48),5.05,(3.54 - 7.16),6.63,(4.96 - 8.79)
Region III,9.28,(6.80 - 12.54),*,(* - *),5.03,(3.39 - 7.41),6.70,(4.86 - 9.17)
Region IV,9.98,(7.66 - 12.89),23.19,(18.90 - 28.12),6.25,(4.55 - 8.51),9.06,(7.23 - 11.29)
Region V,9.89,(7.72 - 12.59),20.77,(16.93 - 25.23),6.07,(4.49 - 8.15),7.85,(6.21 - 9.89)
Region VI,8.48,(6.39 - 11.17),18.35,(14.33 - 23.20),4.91,(3.44 - 6.97),6.45,(4.87 - 8.49)
Wisconsin,9.90,(8.46 - 11.56),20.65,(18.21 - 23.32),6.05,(4.90 - 7.46),8.19,(7.03 - 9.53)
Milwaukee,9.77,(7.31 - 12.94),20.99,(16.82 - 25.88),7.75,(5.49 - 10.82),9.72,(7.43 - 12.62)
Northeastern,9.14,(6.89 - 12.03),18.33,(14.46 - 22.97),5.24,(3.68 - 7.40),7.04,(5.37 - 9.19)
Northern,9.18,(6.65 - 12.54),19.87,(15.41 - 25.23),5.81,(3.96 - 8.45),7.73,(5.71 - 10.38)
Southeastern,11.03,(8.52 - 14.17),21.78,(17.34 - 26.97),5.65,(4.04 - 7.86),7.86,(6.10 - 10.08)
Southern,10.21,(7.80 - 13.25),21.81,(17.43 - 26.94),6.44,(4.71 - 8.74),8.82,(6.96 - 11.13)
Western,9.57,(7.11 - 12.77),20.87,(16.07 - 26.65),5.62,(3.84 - 8.17),8.16,(6.11 - 10.80)
Wyoming,10.10,(8.69 - 11.71),19.04,(16.52 - 21.84),5.28,(4.24 - 6.56),7.37,(6.30 - 8.61)
Judicial District 1 (Laramie),9.95,(7.49 - 13.11),16.73,(12.72 - 21.70),5.07,(3.50 - 7.28),6.63,(4.93 - 8.86)
Judicial District 2,10.65,(7.83 - 14.34),22.18,(17.78 - 27.30),6.81,(4.71 - 9.74),11.05,(8.69 - 13.96)
Judicial District 3,9.47,(7.21 - 12.35),16.99,(12.94 - 21.99),4.51,(3.14 - 6.43),6.48,(4.92 - 8.47)
Judicial District 4,9.72,(6.99 - 13.37),*,(* - *),4.71,(3.05 - 7.21),6.48,(4.53 - 9.18)
Judicial District 5,9.52,(7.04 - 12.75),18.07,(13.54 - 23.69),3.77,(2.53 - 5.58),5.75,(4.27 - 7.70)
Judicial District 6,9.07,(6.82 - 11.97),17.34,(12.86 - 22.96),4.31,(2.93 - 6.29),6.21,(4.58 - 8.37)
Judicial District 7 (Natrona),12.51,(9.48 - 16.34),22.34,(17.57 - 27.97),6.32,(4.49 - 8.83),8.69,(6.71 - 11.19)
Judicial District 8,9.17,(6.65 - 12.52),*,(* - *),*,(* - *),5.65,(4.02 - 7.90)
Judicial District 9,10.37,(7.73 - 13.78),*,(* - *),7.38,(5.15 - 10.48),8.92,(6.58 - 12.00)
