State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 6bc,1.81,(1.22 - 2.67),7.19,(4.94 - 10.35),2.73,(1.87 - 3.98),3.39,(2.46 - 4.66)
Region 7,1.91,(1.42 - 2.57),8.12,(6.39 - 10.25),3.23,(2.45 - 4.26),4.16,(3.35 - 5.15)
Region 7a,2.03,(1.41 - 2.93),8.83,(6.55 - 11.82),3.50,(2.49 - 4.89),4.41,(3.36 - 5.77)
Region 7bcd,1.74,(1.20 - 2.51),7.22,(5.15 - 10.04),2.78,(1.96 - 3.93),3.76,(2.84 - 4.96)
Region 8,1.88,(1.31 - 2.68),6.86,(5.01 - 9.32),2.71,(1.94 - 3.77),3.35,(2.56 - 4.37)
Region 9,1.91,(1.31 - 2.78),6.63,(4.52 - 9.62),2.49,(1.70 - 3.62),3.18,(2.31 - 4.35)
Region 10,1.91,(1.28 - 2.85),6.66,(4.56 - 9.64),2.52,(1.69 - 3.74),3.23,(2.33 - 4.46)
Region 11,1.82,(1.32 - 2.52),6.45,(4.92 - 8.40),2.55,(1.89 - 3.42),3.22,(2.55 - 4.06)
Region 11abd,1.85,(1.26 - 2.72),6.71,(4.79 - 9.32),2.55,(1.79 - 3.64),3.26,(2.45 - 4.33)
Region 11c (Hidalgo),1.77,(1.20 - 2.61),5.98,(4.08 - 8.69),2.53,(1.69 - 3.77),3.15,(2.26 - 4.39)
Utah,1.71,(1.25 - 2.33),6.20,(5.01 - 7.65),2.90,(2.27 - 3.71),3.58,(2.98 - 4.29)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",1.78,(1.15 - 2.75),6.23,(4.17 - 9.23),2.74,(1.87 - 4.00),3.50,(2.54 - 4.81)
"Central, Four Corners, San Juan, and Southwest",1.75,(1.15 - 2.64),5.87,(3.92 - 8.70),2.54,(1.71 - 3.76),3.20,(2.30 - 4.44)
Davis County,1.70,(1.11 - 2.60),5.93,(3.96 - 8.80),2.62,(1.76 - 3.90),3.26,(2.34 - 4.53)
Salt Lake County,1.69,(1.12 - 2.53),7.70,(5.72 - 10.28),3.24,(2.29 - 4.58),4.00,(3.05 - 5.22)
Utah County,1.69,(1.07 - 2.64),4.59,(3.09 - 6.76),2.58,(1.75 - 3.79),3.18,(2.32 - 4.35)
"Weber, Morgan",1.73,(1.10 - 2.70),6.32,(4.23 - 9.35),2.98,(2.01 - 4.39),3.55,(2.55 - 4.92)
Vermont,2.06,(1.54 - 2.74),8.20,(6.81 - 9.84),3.01,(2.33 - 3.89),3.75,(3.09 - 4.54)
Champlain Valley,1.95,(1.32 - 2.87),9.20,(7.15 - 11.76),3.36,(2.37 - 4.76),4.32,(3.33 - 5.59)
Rural Northeast,2.00,(1.36 - 2.92),7.26,(5.13 - 10.19),2.81,(1.91 - 4.10),3.41,(2.48 - 4.68)
Rural Southeast,2.29,(1.52 - 3.42),7.29,(5.00 - 10.52),2.81,(1.89 - 4.17),3.34,(2.39 - 4.64)
Rural Southwest,2.11,(1.41 - 3.16),7.68,(5.30 - 11.00),2.79,(1.89 - 4.10),3.42,(2.49 - 4.70)
Virginia,2.18,(1.63 - 2.93),7.70,(6.33 - 9.34),3.08,(2.40 - 3.95),3.74,(3.09 - 4.52)
Region 1,2.25,(1.50 - 3.36),7.80,(5.49 - 10.97),3.03,(2.09 - 4.38),3.78,(2.80 - 5.08)
Region 2,2.25,(1.53 - 3.31),7.10,(4.98 - 10.03),3.14,(2.18 - 4.51),3.59,(2.62 - 4.89)
Region 3,2.48,(1.64 - 3.73),8.56,(5.98 - 12.10),2.84,(1.94 - 4.13),3.69,(2.72 - 4.99)
Region 4,2.08,(1.37 - 3.14),8.07,(5.76 - 11.19),3.08,(2.12 - 4.46),3.80,(2.82 - 5.11)
Region 5,1.96,(1.31 - 2.94),7.26,(5.09 - 10.25),3.24,(2.21 - 4.72),3.89,(2.84 - 5.30)
Washington,2.28,(1.72 - 3.02),7.74,(6.47 - 9.24),3.35,(2.64 - 4.23),3.96,(3.29 - 4.75)
Region 1,2.19,(1.55 - 3.10),7.42,(5.63 - 9.71),3.01,(2.21 - 4.09),3.73,(2.91 - 4.78)
East 1 (previously Region 1),2.24,(1.49 - 3.36),7.65,(5.47 - 10.60),3.12,(2.16 - 4.47),3.86,(2.86 - 5.19)
East 2 (previously Region 2),2.14,(1.40 - 3.25),7.08,(4.74 - 10.45),2.87,(1.94 - 4.23),3.56,(2.56 - 4.94)
Region 2,2.27,(1.62 - 3.15),7.83,(6.17 - 9.90),3.44,(2.57 - 4.60),4.01,(3.15 - 5.08)
North 1 (previously Region 3),2.33,(1.55 - 3.50),6.81,(4.68 - 9.82),2.94,(2.00 - 4.30),3.49,(2.53 - 4.80)
North 2 (previously Region 4),2.22,(1.49 - 3.30),8.52,(6.39 - 11.29),3.72,(2.64 - 5.22),4.30,(3.23 - 5.70)
Region 3,2.37,(1.70 - 3.29),7.88,(6.08 - 10.16),3.42,(2.54 - 4.60),4.04,(3.16 - 5.14)
West 1 (previously Region 5),2.16,(1.43 - 3.23),7.58,(5.31 - 10.70),3.24,(2.24 - 4.68),3.86,(2.85 - 5.23)
West 2 (previously Region 6),2.58,(1.73 - 3.82),8.18,(5.85 - 11.33),3.58,(2.47 - 5.18),4.20,(3.06 - 5.73)
West Virginia,1.94,(1.44 - 2.62),8.14,(6.70 - 9.86),2.60,(2.01 - 3.36),3.31,(2.72 - 4.03)
Region I,2.14,(1.39 - 3.27),9.26,(6.37 - 13.29),2.84,(1.89 - 4.25),3.60,(2.58 - 5.01)
Region II,1.89,(1.24 - 2.89),8.22,(5.78 - 11.55),2.61,(1.76 - 3.86),3.28,(2.37 - 4.52)
Region III,2.09,(1.37 - 3.19),7.65,(5.20 - 11.11),2.55,(1.70 - 3.82),3.13,(2.21 - 4.40)
Region IV,1.95,(1.28 - 2.97),10.46,(7.65 - 14.16),2.94,(2.01 - 4.30),4.19,(3.15 - 5.56)
Region V,1.86,(1.23 - 2.81),6.30,(4.49 - 8.79),2.41,(1.63 - 3.55),2.88,(2.08 - 3.97)
Region VI,1.93,(1.30 - 2.87),7.03,(4.86 - 10.07),2.47,(1.66 - 3.66),2.99,(2.14 - 4.16)
Wisconsin,2.31,(1.76 - 3.04),8.32,(6.92 - 9.97),3.15,(2.49 - 3.99),3.91,(3.26 - 4.68)
Milwaukee,1.86,(1.24 - 2.79),7.91,(5.73 - 10.82),3.60,(2.48 - 5.21),4.24,(3.13 - 5.73)
Northeastern,2.39,(1.58 - 3.61),8.36,(5.93 - 11.66),3.12,(2.17 - 4.48),3.84,(2.84 - 5.18)
Northern,2.45,(1.60 - 3.71),7.78,(5.42 - 11.05),2.82,(1.87 - 4.24),3.50,(2.50 - 4.87)
Southeastern,2.51,(1.73 - 3.62),8.26,(5.99 - 11.29),3.10,(2.16 - 4.45),3.81,(2.83 - 5.11)
Southern,2.29,(1.55 - 3.37),8.20,(5.89 - 11.30),3.10,(2.16 - 4.43),3.89,(2.91 - 5.18)
Western,2.43,(1.64 - 3.59),9.22,(6.44 - 13.04),3.05,(2.06 - 4.50),4.08,(2.97 - 5.57)
Wyoming,2.75,(2.08 - 3.64),7.97,(6.62 - 9.57),3.17,(2.49 - 4.02),3.90,(3.25 - 4.67)
Judicial District 1 (Laramie),2.74,(1.83 - 4.09),7.22,(5.04 - 10.23),3.08,(2.09 - 4.52),3.63,(2.62 - 5.02)
Judicial District 2,2.63,(1.72 - 4.01),7.75,(5.44 - 10.92),3.42,(2.31 - 5.02),4.61,(3.42 - 6.19)
Judicial District 3,2.65,(1.79 - 3.91),7.86,(5.44 - 11.23),3.02,(2.07 - 4.38),3.78,(2.77 - 5.14)
Judicial District 4,*,(* - *),*,(* - *),*,(* - *),3.49,(2.47 - 4.93)
Judicial District 5,2.65,(1.74 - 4.03),7.78,(5.32 - 11.26),2.59,(1.72 - 3.89),3.31,(2.38 - 4.58)
Judicial District 6,2.81,(1.88 - 4.19),8.06,(5.55 - 11.55),3.34,(2.29 - 4.85),4.03,(2.94 - 5.51)
Judicial District 7 (Natrona),2.90,(1.94 - 4.31),8.88,(6.28 - 12.41),3.45,(2.38 - 4.97),4.25,(3.14 - 5.73)
Judicial District 8,*,(* - *),7.25,(4.90 - 10.58),*,(* - *),3.18,(2.29 - 4.41)
Judicial District 9,2.83,(1.86 - 4.28),8.59,(5.84 - 12.47),3.87,(2.64 - 5.65),4.46,(3.20 - 6.19)
