Southern II,15.39,(11.59 - 20.16),*,(* - *),32.18,(26.81 - 38.07),34.03,(29.06 - 39.38)
Wisconsin,12.18,(10.50 - 14.08),43.74,(40.40 - 47.13),27.06,(24.39 - 29.92),29.59,(27.20 - 32.10)
Milwaukee,9.96,(7.57 - 12.99),41.74,(35.75 - 47.98),30.91,(26.30 - 35.94),32.65,(28.46 - 37.15)
Northeastern,13.95,(11.02 - 17.51),45.59,(39.84 - 51.46),28.85,(24.52 - 33.61),31.26,(27.30 - 35.52)
Northern,13.03,(9.91 - 16.94),44.25,(38.04 - 50.65),26.76,(21.97 - 32.16),29.12,(24.71 - 33.96)
Southeastern,12.13,(9.54 - 15.30),45.49,(39.37 - 51.74),24.37,(20.62 - 28.55),27.21,(23.73 - 30.99)
Southern,10.57,(8.14 - 13.61),41.4,(35.54 - 47.52),24.94,(20.99 - 29.35),27.65,(24.03 - 31.59)
Western,13.88,(10.65 - 17.88),44.38,(37.91 - 51.04),26.76,(22.32 - 31.73),29.75,(25.67 - 34.19)
Wyoming,14.8,(12.74 - 17.14),43.21,(39.95 - 46.53),25.91,(23.21 - 28.81),28.65,(26.25 - 31.18)
Judicial District 1 (Laramie),16.33,(12.55 - 20.99),46.2,(39.98 - 52.55),26.33,(22.07 - 31.08),29.38,(25.49 - 33.59)
Judicial District 2,13.8,(10.37 - 18.12),37.11,(31.18 - 43.44),23.51,(19.21 - 28.44),27.21,(23.40 - 31.39)
Judicial District 3,13.81,(10.59 - 17.81),44.69,(38.11 - 51.46),24.41,(20.26 - 29.11),27.64,(23.79 - 31.86)
Judicial District 4,14.61,(10.91 - 19.28),*,(* - *),24.87,(19.99 - 30.48),27.45,(22.83 - 32.61)
Judicial District 5,15.19,(11.62 - 19.62),*,(* - *),27.31,(22.45 - 32.78),29.43,(24.88 - 34.44)
Judicial District 6,14.08,(10.62 - 18.43),*,(* - *),25.59,(21.10 - 30.67),28.51,(24.29 - 33.14)
Judicial District 7 (Natrona),16.31,(12.74 - 20.65),43.97,(37.86 - 50.27),28.72,(24.16 - 33.76),31.13,(26.98 - 35.62)
Judicial District 8,15.3,(11.58 - 19.94),*,(* - *),24.92,(20.16 - 30.39),27.38,(22.88 - 32.39)
Judicial District 9,13.42,(10.07 - 17.66),*,(* - *),25.85,(21.16 - 31.16),28.13,(23.74 - 32.97)
