State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
"Central, Four Corners, San Juan,     and Southwest",4.06,(2.84 - 5.78),6.77,(4.67 - 9.74),1.85,(0.90 - 3.78),2.80,(1.74 - 4.49)
Davis County,4.12,(2.87 - 5.87),7.35,(5.09 - 10.52),1.80,(0.94 - 3.43),2.84,(1.84 - 4.35)
Salt Lake County,4.46,(3.21 - 6.16),8.21,(6.15 - 10.88),2.15,(1.26 - 3.65),3.14,(2.20 - 4.47)
Utah County,3.82,(2.69 - 5.38),7.10,(5.11 - 9.80),2.17,(1.17 - 3.99),3.62,(2.51 - 5.19)
"Weber, Morgan",4.03,(2.79 - 5.77),6.47,(4.47 - 9.28),1.66,(0.79 - 3.47),2.46,(1.49 - 4.02)
Vermont,4.36,(3.48 - 5.45),12.59,(10.64 - 14.82),2.74,(1.93 - 3.88),4.16,(3.35 - 5.17)
Champlain Valley,4.27,(3.15 - 5.78),13.80,(11.18 - 16.92),2.80,(1.68 - 4.63),4.61,(3.45 - 6.14)
Rural Northeast,4.13,(2.94 - 5.77),11.16,(8.34 - 14.79),2.52,(1.39 - 4.51),3.71,(2.50 - 5.48)
Rural Southeast,4.88,(3.47 - 6.83),12.45,(9.32 - 16.43),3.02,(1.63 - 5.53),4.18,(2.74 - 6.34)
Rural Southwest,4.26,(3.02 - 5.99),11.33,(8.43 - 15.06),2.57,(1.35 - 4.83),3.75,(2.44 - 5.72)
Virginia,4.18,(3.36 - 5.19),7.00,(5.58 - 8.73),2.21,(1.51 - 3.22),2.91,(2.21 - 3.83)
Region 1,4.20,(3.01 - 5.83),7.91,(5.74 - 10.82),2.64,(1.42 - 4.87),3.48,(2.23 - 5.39)
Region 2,4.05,(2.86 - 5.72),5.84,(4.15 - 8.18),1.89,(0.99 - 3.57),2.36,(1.44 - 3.83)
Region 3,4.81,(3.40 - 6.76),8.58,(6.28 - 11.61),2.00,(1.01 - 3.91),3.01,(1.95 - 4.62)
Region 4,4.33,(3.07 - 6.07),6.63,(4.62 - 9.42),2.36,(1.18 - 4.63),2.99,(1.79 - 4.95)
Region 5,3.80,(2.73 - 5.26),6.46,(4.59 - 9.01),2.35,(1.23 - 4.43),3.03,(1.90 - 4.79)
Washington,4.49,(3.65 - 5.51),8.96,(7.35 - 10.88),2.95,(2.16 - 4.03),3.79,(2.99 - 4.80)
Region 1,4.61,(3.49 - 6.06),8.53,(6.52 - 11.09),3.01,(1.82 - 4.95),3.92,(2.72 - 5.60)
East 1 (previously Region 1),4.68,(3.31 - 6.58),8.48,(6.16 - 11.57),3.08,(1.63 - 5.72),3.96,(2.52 - 6.16)
East 2 (previously Region 2),4.52,(3.18 - 6.39),8.60,(6.05 - 12.09),*,(* - *),3.86,(2.31 - 6.40)
Region 2,4.52,(3.46 - 5.88),8.47,(6.66 - 10.70),2.47,(1.57 - 3.87),3.24,(2.32 - 4.52)
North 1 (previously Region 3),4.97,(3.51 - 6.99),8.92,(6.50 - 12.11),2.72,(1.45 - 5.06),3.61,(2.28 - 5.68)
North 2 (previously Region 4),4.22,(3.03 - 5.84),8.15,(6.09 - 10.84),2.33,(1.31 - 4.11),3.03,(1.99 - 4.60)
Region 3,4.37,(3.36 - 5.66),9.92,(7.70 - 12.68),3.60,(2.35 - 5.47),4.48,(3.23 - 6.16)
West 1 (previously Region 5),4.30,(3.07 - 6.00),9.88,(7.20 - 13.41),3.06,(1.69 - 5.48),4.06,(2.64 - 6.17)
West 2 (previously Region 6),4.43,(3.20 - 6.11),9.96,(7.30 - 13.45),4.08,(2.34 - 7.02),4.86,(3.16 - 7.41)
West Virginia,4.65,(3.78 - 5.71),10.73,(8.95 - 12.82),3.21,(2.31 - 4.43),4.18,(3.29 - 5.29)
Region I,4.77,(3.33 - 6.80),11.45,(8.29 - 15.60),*,(* - *),4.70,(2.82 - 7.73)
Region II,4.53,(3.23 - 6.33),10.58,(7.72 - 14.35),3.68,(1.98 - 6.74),4.53,(2.81 - 7.23)
Region III,4.73,(3.37 - 6.59),10.11,(7.25 - 13.93),2.54,(1.27 - 5.01),3.41,(2.07 - 5.55)
Region IV,4.69,(3.37 - 6.48),11.22,(8.55 - 14.59),2.80,(1.53 - 5.06),4.19,(2.85 - 6.12)
Region V,4.96,(3.64 - 6.72),11.23,(8.68 - 14.41),3.99,(2.38 - 6.64),4.87,(3.28 - 7.17)
Region VI,4.13,(2.91 - 5.85),9.25,(6.77 - 12.51),2.18,(1.16 - 4.07),2.99,(1.91 - 4.66)
Wisconsin,4.71,(3.82 - 5.80),9.19,(7.52 - 11.18),2.37,(1.69 - 3.32),3.37,(2.66 - 4.27)
Milwaukee,4.30,(3.05 - 6.03),7.65,(5.57 - 10.41),2.29,(1.22 - 4.28),3.07,(1.96 - 4.79)
Northeastern,4.96,(3.58 - 6.82),8.69,(6.39 - 11.71),2.37,(1.33 - 4.19),3.26,(2.17 - 4.86)
Northern,4.61,(3.25 - 6.50),8.90,(6.27 - 12.50),2.05,(0.97 - 4.27),3.01,(1.82 - 4.94)
Southeastern,4.78,(3.44 - 6.59),8.92,(6.50 - 12.11),2.33,(1.25 - 4.28),3.24,(2.11 - 4.94)
Southern,4.61,(3.23 - 6.53),11.02,(8.15 - 14.75),2.48,(1.28 - 4.76),3.79,(2.49 - 5.73)
Western,4.95,(3.50 - 6.94),9.48,(6.93 - 12.84),2.59,(1.41 - 4.72),3.73,(2.48 - 5.57)
Wyoming,4.72,(3.83 - 5.79),6.90,(5.49 - 8.63),1.96,(1.35 - 2.83),2.71,(2.07 - 3.55)
Judicial District 1 (Laramie),4.58,(3.26 - 6.41),6.48,(4.54 - 9.16),1.99,(1.05 - 3.77),2.61,(1.62 - 4.17)
Judicial District 2,*,(* - *),7.35,(5.28 - 10.15),1.90,(0.94 - 3.84),3.41,(2.28 - 5.07)
Judicial District 3,4.84,(3.47 - 6.72),6.53,(4.66 - 9.09),1.91,(0.96 - 3.78),2.64,(1.64 - 4.23)
Judicial District 4,4.47,(3.13 - 6.34),*,(* - *),*,(* - *),2.48,(1.45 - 4.22)
Judicial District 5,5.22,(3.71 - 7.29),6.61,(4.54 - 9.55),1.83,(0.90 - 3.69),2.50,(1.50 - 4.13)
Judicial District 6,4.31,(2.99 - 6.18),7.14,(4.92 - 10.26),1.94,(0.98 - 3.83),2.70,(1.65 - 4.38)
Judicial District 7 (Natrona),5.01,(3.55 - 7.03),7.81,(5.60 - 10.81),2.23,(1.14 - 4.30),3.05,(1.92 - 4.83)
Judicial District 8,4.46,(3.05 - 6.47),6.50,(4.46 - 9.40),*,(* - *),2.51,(1.47 - 4.27)
Judicial District 9,4.79,(3.40 - 6.70),6.50,(4.50 - 9.29),1.90,(0.92 - 3.89),2.49,(1.46 - 4.22)
