State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 2,14.33,(11.95 - 17.08),63.21,(58.85 - 67.36),64.84,(60.68 - 68.78),64.63,(60.85 - 68.24)
North 1 (previously Region 3),15.34,(12.00 - 19.41),61.75,(55.10 - 68.00),64.12,(57.99 - 69.82),63.78,(58.21 - 69.00)
North 2 (previously Region 4),13.65,(10.79 - 17.13),64.22,(58.84 - 69.26),65.24,(60.14 - 70.01),65.12,(60.46 - 69.52)
Region 3,12.93,(10.64 - 15.64),59.09,(53.96 - 64.04),58.86,(54.39 - 63.18),58.89,(54.81 - 62.86)
West 1 (previously Region 5),13.08,(10.08 - 16.81),63.08,(56.24 - 69.43),60.06,(53.95 - 65.86),60.50,(54.92 - 65.81)
West 2 (previously Region 6),12.79,(9.93 - 16.31),*,(* - *),57.77,(52.02 - 63.32),57.42,(52.11 - 62.57)
West Virginia,13.93,(12.10 - 15.98),53.22,(49.89 - 56.53),40.33,(37.09 - 43.66),42.00,(39.04 - 45.02)
Region I,15.12,(11.40 - 19.79),*,(* - *),*,(* - *),45.99,(39.40 - 52.72)
Region II,14.28,(11.05 - 18.25),*,(* - *),44.73,(38.17 - 51.49),45.67,(39.54 - 51.94)
Region III,13.08,(9.86 - 17.14),*,(* - *),*,(* - *),39.52,(33.43 - 45.95)
Region IV,13.84,(10.84 - 17.49),59.11,(53.10 - 64.86),39.94,(34.46 - 45.69),43.11,(38.15 - 48.22)
Region V,14.51,(11.63 - 17.97),52.90,(47.50 - 58.24),42.41,(37.40 - 47.58),43.68,(39.08 - 48.40)
Region VI,12.69,(9.78 - 16.31),46.16,(39.56 - 52.91),33.44,(28.11 - 39.23),34.90,(29.93 - 40.21)
Wisconsin,16.93,(14.81 - 19.29),69.44,(66.09 - 72.59),67.09,(63.82 - 70.21),67.44,(64.50 - 70.24)
Milwaukee,14.77,(11.48 - 18.80),63.89,(57.42 - 69.89),61.81,(55.61 - 67.65),62.11,(56.49 - 67.42)
Northeastern,16.49,(13.24 - 20.33),72.59,(66.97 - 77.58),65.88,(60.48 - 70.89),66.82,(61.96 - 71.35)
Northern,19.83,(14.95 - 25.83),*,(* - *),*,(* - *),*,(* - *)
Southeastern,17.95,(14.17 - 22.48),67.59,(60.92 - 73.61),71.18,(65.74 - 76.07),70.68,(65.71 - 75.21)
Southern,17.22,(13.35 - 21.92),71.73,(65.79 - 77.00),70.29,(64.51 - 75.49),70.51,(65.32 - 75.22)
Western,16.56,(13.02 - 20.82),68.12,(61.56 - 74.03),64.39,(58.58 - 69.80),65.00,(59.79 - 69.87)
Wyoming,16.94,(14.87 - 19.24),60.36,(57.15 - 63.48),56.59,(53.12 - 59.99),57.16,(54.07 - 60.20)
Judicial District 1 (Laramie),18.10,(14.19 - 22.82),*,(* - *),57.99,(51.48 - 64.24),58.99,(53.03 - 64.69)
Judicial District 2,*,(* - *),67.18,(60.81 - 72.98),*,(* - *),59.73,(53.78 - 65.41)
Judicial District 3,13.24,(10.18 - 17.04),49.37,(43.35 - 55.40),51.06,(44.69 - 57.40),50.79,(45.16 - 56.40)
Judicial District 4,18.67,(14.15 - 24.23),*,(* - *),*,(* - *),60.12,(53.27 - 66.60)
Judicial District 5,15.72,(12.13 - 20.13),*,(* - *),52.89,(46.18 - 59.49),53.54,(47.39 - 59.57)
Judicial District 6,20.50,(16.14 - 25.68),*,(* - *),61.61,(54.97 - 67.84),61.52,(55.43 - 67.26)
Judicial District 7 (Natrona),18.17,(13.96 - 23.31),*,(* - *),56.70,(50.21 - 62.97),57.61,(51.68 - 63.33)
Judicial District 8,17.99,(13.57 - 23.45),*,(* - *),*,(* - *),*,(* - *)
Judicial District 9,16.24,(12.48 - 20.86),*,(* - *),59.23,(52.56 - 65.59),59.29,(53.09 - 65.21)
