State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
"Weber, Morgan",6.06,(4.12 - 8.83),*,(* - *),16.58,(13.23 - 20.58),17.85,(14.53 - 21.74)
Vermont,9.15,(7.66 - 10.90),38.21,(35.16 - 41.35),20.81,(18.48 - 23.35),23.33,(21.22 - 25.58)
Champlain Valley,7.47,(5.71 - 9.72),34.37,(30.22 - 38.78),19.56,(16.60 - 22.92),21.99,(19.31 - 24.93)
Rural Northeast,10.90,(8.23 - 14.29),45.30,(39.30 - 51.44),22.92,(19.39 - 26.89),26.03,(22.65 - 29.72)
Rural Southeast,10.11,(7.66 - 13.23),39.36,(33.50 - 45.55),20.09,(16.67 - 24.02),22.47,(19.19 - 26.13)
Rural Southwest,9.59,(7.11 - 12.81),37.28,(31.19 - 43.82),21.53,(17.78 - 25.82),23.66,(20.08 - 27.65)
Virginia,8.88,(7.49 - 10.50),35.03,(31.90 - 38.30),22.63,(20.34 - 25.09),24.45,(22.34 - 26.69)
Region 1,9.48,(7.20 - 12.40),39.23,(33.61 - 45.16),24.58,(20.99 - 28.55),26.90,(23.48 - 30.61)
Region 2,7.09,(5.17 - 9.66),29.04,(23.80 - 34.89),16.58,(13.72 - 19.90),18.08,(15.27 - 21.27)
Region 3,11.28,(8.62 - 14.62),39.74,(33.94 - 45.84),27.06,(22.97 - 31.58),29.00,(25.17 - 33.15)
Region 4,9.43,(7.08 - 12.44),35.42,(29.35 - 41.99),23.73,(20.12 - 27.76),25.46,(21.98 - 29.27)
Region 5,8.60,(6.49 - 11.32),33.60,(28.42 - 39.20),24.34,(20.56 - 28.57),25.86,(22.32 - 29.76)
Washington,8.76,(7.33 - 10.44),37.47,(34.42 - 40.62),22.92,(20.63 - 25.39),24.96,(22.84 - 27.20)
Region 1,9.27,(7.20 - 11.85),37.98,(33.07 - 43.14),23.78,(20.58 - 27.32),26.10,(23.02 - 29.44)
East 1 (previously Region 1),9.90,(7.26 - 13.36),40.35,(34.02 - 47.03),24.26,(20.31 - 28.71),26.88,(23.06 - 31.07)
East 2 (previously Region 2),8.52,(6.03 - 11.91),*,(* - *),23.12,(19.16 - 27.61),25.02,(21.13 - 29.37)
Region 2,7.73,(6.09 - 9.78),33.18,(29.29 - 37.31),20.51,(17.84 - 23.47),22.15,(19.63 - 24.89)
North 1 (previously Region 3),8.06,(5.93 - 10.85),36.69,(31.01 - 42.78),22.59,(18.88 - 26.78),24.61,(21.06 - 28.55)
North 2 (previously Region 4),7.52,(5.58 - 10.05),30.75,(26.02 - 35.91),19.35,(16.26 - 22.86),20.73,(17.79 - 24.01)
Region 3,9.68,(7.75 - 12.04),42.61,(37.75 - 47.63),25.79,(22.70 - 29.13),28.13,(25.22 - 31.24)
West 1 (previously Region 5),9.67,(7.29 - 12.73),43.51,(37.04 - 50.21),26.06,(22.16 - 30.37),28.60,(24.86 - 32.65)
West 2 (previously Region 6),9.69,(7.26 - 12.83),41.72,(35.34 - 48.39),25.54,(21.76 - 29.73),27.71,(24.06 - 31.67)
West Virginia,12.33,(10.65 - 14.23),45.15,(41.90 - 48.44),30.75,(28.02 - 33.62),32.61,(30.15 - 35.18)
Region I,12.28,(9.02 - 16.50),*,(* - *),29.01,(24.07 - 34.51),31.12,(26.43 - 36.24)
Region II,10.65,(7.97 - 14.08),*,(* - *),31.99,(27.28 - 37.10),33.73,(29.24 - 38.54)
Region III,13.58,(10.37 - 17.59),*,(* - *),31.80,(26.90 - 37.15),33.57,(28.90 - 38.58)
Region IV,12.00,(9.20 - 15.51),41.37,(36.01 - 46.95),28.26,(24.27 - 32.62),30.42,(26.74 - 34.37)
Region V,12.59,(9.97 - 15.76),47.32,(42.09 - 52.60),31.49,(27.61 - 35.65),33.42,(29.81 - 37.24)
Region VI,13.14,(10.04 - 17.01),45.63,(39.09 - 52.32),31.53,(26.99 - 36.46),33.16,(28.88 - 37.75)
Wisconsin,9.58,(8.13 - 11.25),39.20,(36.12 - 42.37),24.17,(21.85 - 26.66),26.38,(24.25 - 28.62)
Milwaukee,7.72,(5.65 - 10.47),33.89,(28.37 - 39.89),25.09,(21.15 - 29.50),26.37,(22.65 - 30.46)
Northeastern,10.29,(7.88 - 13.33),44.53,(38.87 - 50.34),26.72,(22.87 - 30.96),29.23,(25.61 - 33.14)
Northern,11.94,(8.70 - 16.19),*,(* - *),25.00,(20.73 - 29.81),27.48,(23.33 - 32.06)
Southeastern,8.65,(6.48 - 11.46),38.52,(32.45 - 44.98),20.42,(17.05 - 24.26),22.94,(19.67 - 26.57)
Southern,9.70,(7.17 - 13.01),36.98,(31.29 - 43.05),23.96,(20.28 - 28.08),25.95,(22.44 - 29.80)
Western,10.58,(7.88 - 14.06),39.12,(32.94 - 45.66),24.38,(20.60 - 28.60),26.80,(23.17 - 30.78)
Wyoming,12.98,(11.15 - 15.06),39.74,(36.62 - 42.94),25.42,(22.90 - 28.12),27.62,(25.34 - 30.01)
Judicial District 1 (Laramie),12.90,(9.89 - 16.66),41.86,(35.40 - 48.60),26.20,(22.25 - 30.59),28.36,(24.59 - 32.46)
Judicial District 2,*,(* - *),34.10,(28.65 - 39.99),21.72,(17.93 - 26.05),25.08,(21.51 - 29.01)
Judicial District 3,10.60,(7.81 - 14.22),34.37,(29.08 - 40.07),22.73,(18.92 - 27.04),24.56,(21.00 - 28.51)
Judicial District 4,12.01,(8.72 - 16.32),*,(* - *),25.02,(20.77 - 29.82),27.27,(23.06 - 31.93)
Judicial District 5,12.28,(9.28 - 16.09),*,(* - *),22.55,(18.84 - 26.74),24.84,(21.23 - 28.83)
Judicial District 6,14.83,(11.39 - 19.08),*,(* - *),28.81,(24.31 - 33.77),30.78,(26.49 - 35.44)
Judicial District 7 (Natrona),14.83,(11.20 - 19.37),44.14,(37.70 - 50.80),29.12,(24.80 - 33.85),31.34,(27.26 - 35.74)
Judicial District 8,14.29,(10.56 - 19.05),*,(* - *),25.48,(21.03 - 30.50),27.39,(23.10 - 32.15)
Judicial District 9,14.21,(10.55 - 18.86),*,(* - *),25.36,(21.11 - 30.15),27.80,(23.64 - 32.38)
