State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Rural Southeast,21.16,(16.91 - 26.14),*,(* - *),11.82,(8.87 - 15.59),16.19,(13.13 - 19.79)
Rural Southwest,17.08,(13.25 - 21.74),39.74,(33.34 - 46.51),9.15,(6.65 - 12.46),13.26,(10.60 - 16.48)
Virginia,13.67,(11.82 - 15.75),27.06,(24.24 - 30.08),6.32,(5.10 - 7.81),9.37,(8.13 - 10.76)
Region 1,13.33,(10.29 - 17.11),27.54,(22.49 - 33.23),5.93,(4.29 - 8.14),9.36,(7.46 - 11.68)
Region 2,12.87,(9.86 - 16.63),25.51,(20.66 - 31.06),5.56,(3.98 - 7.72),7.94,(6.21 - 10.10)
Region 3,13.75,(10.56 - 17.70),26.82,(21.76 - 32.58),6.09,(4.24 - 8.66),9.26,(7.20 - 11.85)
Region 4,12.74,(9.85 - 16.32),26.51,(21.01 - 32.87),6.67,(4.67 - 9.43),9.60,(7.35 - 12.46)
Region 5,15.38,(12.08 - 19.40),28.56,(23.66 - 34.03),7.43,(5.39 - 10.15),10.92,(8.71 - 13.61)
Washington,15.70,(13.66 - 17.97),36.24,(33.13 - 39.46),9.93,(8.22 - 11.94),13.60,(11.95 - 15.43)
Region 1,13.93,(11.19 - 17.21),30.38,(25.67 - 35.54),8.37,(6.22 - 11.16),11.97,(9.67 - 14.72)
East 1 (previously Region 1),14.41,(10.92 - 18.77),30.83,(24.97 - 37.38),8.56,(6.01 - 12.04),12.18,(9.40 - 15.65)
East 2 (previously Region 2),13.38,(9.89 - 17.85),*,(* - *),8.10,(5.47 - 11.84),11.67,(8.71 - 15.48)
Region 2,16.16,(13.35 - 19.43),39.00,(34.84 - 43.34),10.53,(8.41 - 13.12),14.19,(12.09 - 16.59)
North 1 (previously Region 3),16.79,(13.01 - 21.39),38.98,(32.89 - 45.42),10.29,(7.55 - 13.86),14.40,(11.53 - 17.85)
North 2 (previously Region 4),15.74,(12.33 - 19.89),39.02,(33.96 - 44.34),10.67,(8.17 - 13.82),14.07,(11.57 - 17.01)
Region 3,16.38,(13.64 - 19.54),37.16,(32.50 - 42.07),10.06,(7.91 - 12.70),13.83,(11.63 - 16.36)
West 1 (previously Region 5),16.40,(12.81 - 20.75),38.30,(31.99 - 45.04),9.91,(7.19 - 13.52),14.04,(11.15 - 17.54)
West 2 (previously Region 6),16.36,(12.87 - 20.57),36.02,(30.01 - 42.50),10.19,(7.55 - 13.61),13.63,(10.88 - 16.94)
West Virginia,12.46,(10.77 - 14.36),26.91,(24.13 - 29.88),7.15,(5.79 - 8.80),9.70,(8.39 - 11.20)
Region I,11.94,(8.55 - 16.42),*,(* - *),6.61,(4.39 - 9.84),8.99,(6.52 - 12.29)
Region II,12.50,(9.49 - 16.31),*,(* - *),7.00,(4.92 - 9.87),9.20,(6.92 - 12.12)
Region III,10.24,(7.53 - 13.78),*,(* - *),6.00,(4.02 - 8.87),7.94,(5.77 - 10.82)
Region IV,12.49,(9.70 - 15.94),30.62,(25.72 - 36.00),7.69,(5.61 - 10.47),11.49,(9.29 - 14.12)
Region V,13.66,(10.74 - 17.22),28.19,(23.87 - 32.95),7.46,(5.57 - 9.91),9.97,(8.05 - 12.29)
Region VI,11.88,(9.19 - 15.23),22.86,(17.94 - 28.66),7.03,(5.06 - 9.70),8.85,(6.78 - 11.47)
Wisconsin,13.64,(11.76 - 15.77),29.54,(26.71 - 32.54),6.66,(5.38 - 8.22),10.02,(8.73 - 11.47)
Milwaukee,15.19,(11.69 - 19.50),29.11,(23.97 - 34.85),8.27,(5.86 - 11.56),11.31,(8.81 - 14.40)
Northeastern,11.26,(8.63 - 14.56),26.93,(22.00 - 32.50),5.67,(4.05 - 7.87),8.66,(6.83 - 10.91)
Northern,11.88,(8.60 - 16.19),*,(* - *),5.11,(3.36 - 7.72),7.76,(5.64 - 10.60)
Southeastern,13.81,(10.73 - 17.61),28.86,(23.17 - 35.30),6.04,(4.28 - 8.47),9.21,(7.19 - 11.74)
Southern,15.83,(12.10 - 20.43),36.14,(30.56 - 42.13),8.15,(5.89 - 11.16),12.44,(10.01 - 15.36)
Western,13.41,(10.22 - 17.39),28.71,(22.99 - 35.19),6.24,(4.41 - 8.75),9.94,(7.78 - 12.62)
Wyoming,14.05,(12.15 - 16.20),25.93,(23.26 - 28.80),5.74,(4.55 - 7.23),8.84,(7.65 - 10.19)
Judicial District 1 (Laramie),14.90,(11.43 - 19.19),26.08,(20.70 - 32.28),5.34,(3.72 - 7.62),8.20,(6.31 - 10.59)
Judicial District 2,*,(* - *),32.96,(27.18 - 39.31),7.74,(5.30 - 11.16),14.70,(11.80 - 18.17)
Judicial District 3,10.42,(7.81 - 13.79),18.67,(14.57 - 23.60),4.11,(2.74 - 6.13),6.41,(4.84 - 8.46)
Judicial District 4,14.67,(10.70 - 19.79),*,(* - *),5.32,(3.44 - 8.13),7.73,(5.47 - 10.82)
Judicial District 5,12.11,(9.05 - 16.01),*,(* - *),4.98,(3.32 - 7.40),7.50,(5.55 - 10.08)
Judicial District 6,13.52,(10.24 - 17.64),*,(* - *),4.92,(3.31 - 7.27),7.48,(5.58 - 9.97)
Judicial District 7 (Natrona),17.67,(13.47 - 22.83),*,(* - *),6.74,(4.70 - 9.58),10.27,(7.96 - 13.17)
Judicial District 8,13.14,(9.62 - 17.69),*,(* - *),5.86,(3.88 - 8.75),8.38,(6.10 - 11.42)
Judicial District 9,16.19,(12.13 - 21.29),*,(* - *),7.26,(4.97 - 10.47),9.73,(7.23 - 12.98)
