State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Rural Northeast,11.43,(8.72 - 14.85),53.94,(47.64 - 60.11),25.13,(20.96 - 29.82),29.12,(25.19 - 33.39)
Rural Southeast,10.82,(8.17 - 14.20),49.94,(43.31 - 56.58),22.22,(18.25 - 26.76),25.63,(21.80 - 29.86)
Rural Southwest,9.70,(7.13 - 13.06),45.65,(39.09 - 52.37),20.49,(16.45 - 25.23),23.88,(20.03 - 28.21)
Virginia,8.54,(7.14 - 10.20),44.04,(40.94 - 47.19),22.07,(19.64 - 24.71),25.30,(23.07 - 27.67)
Region 1,8.61,(6.41 - 11.45),43.90,(38.20 - 49.77),22.87,(18.81 - 27.51),26.20,(22.40 - 30.40)
Region 2,8.78,(6.56 - 11.65),41.42,(35.76 - 47.32),20.06,(16.38 - 24.34),22.61,(19.09 - 26.57)
Region 3,9.84,(7.32 - 13.11),49.29,(42.86 - 55.73),22.24,(18.14 - 26.97),26.38,(22.50 - 30.68)
Region 4,7.94,(5.92 - 10.56),43.87,(37.37 - 50.59),23.97,(19.77 - 28.74),26.91,(22.89 - 31.35)
Region 5,7.87,(5.89 - 10.44),42.68,(37.34 - 48.20),22.38,(18.50 - 26.81),25.74,(22.15 - 29.68)
Washington,8.85,(7.46 - 10.48),41.01,(37.83 - 44.27),20.80,(18.46 - 23.35),23.62,(21.46 - 25.93)
Region 1,9.03,(7.11 - 11.41),39.18,(34.01 - 44.61),20.69,(17.22 - 24.64),23.71,(20.39 - 27.39)
East 1 (previously Region 1),9.64,(7.15 - 12.88),42.82,(36.35 - 49.54),21.17,(16.93 - 26.15),24.70,(20.62 - 29.29)
East 2 (previously Region 2),8.32,(6.05 - 11.33),*,(* - *),20.01,(15.48 - 25.47),22.35,(17.94 - 27.48)
Region 2,9.21,(7.43 - 11.35),42.21,(38.23 - 46.29),20.59,(17.69 - 23.83),23.37,(20.69 - 26.29)
North 1 (previously Region 3),9.91,(7.45 - 13.08),42.75,(36.75 - 48.98),20.18,(16.02 - 25.09),23.42,(19.49 - 27.87)
North 2 (previously Region 4),8.73,(6.65 - 11.39),41.83,(36.82 - 47.02),20.83,(17.44 - 24.67),23.35,(20.18 - 26.84)
Region 3,8.28,(6.54 - 10.45),40.88,(36.11 - 45.82),21.17,(18.04 - 24.68),23.91,(20.97 - 27.13)
West 1 (previously Region 5),8.61,(6.41 - 11.47),42.98,(36.39 - 49.84),22.24,(18.10 - 27.02),25.26,(21.31 - 29.67)
West 2 (previously Region 6),7.96,(5.88 - 10.69),38.77,(32.55 - 45.38),20.20,(16.40 - 24.62),22.68,(19.02 - 26.80)
West Virginia,8.68,(7.23 - 10.40),38.14,(35.04 - 41.35),19.08,(16.84 - 21.55),21.54,(19.45 - 23.80)
Region I,9.46,(6.72 - 13.18),*,(* - *),18.89,(14.73 - 23.90),21.37,(17.26 - 26.16)
Region II,8.26,(6.06 - 11.17),*,(* - *),20.63,(16.33 - 25.73),22.80,(18.66 - 27.54)
Region III,8.91,(6.50 - 12.09),*,(* - *),18.55,(14.58 - 23.31),20.59,(16.74 - 25.06)
Region IV,9.41,(6.99 - 12.56),42.01,(36.54 - 47.67),18.65,(14.95 - 23.00),22.51,(19.04 - 26.41)
Region V,8.46,(6.48 - 10.97),37.35,(32.56 - 42.40),20.48,(17.10 - 24.33),22.53,(19.35 - 26.05)
Region VI,8.11,(6.03 - 10.83),33.51,(27.57 - 40.01),16.62,(13.06 - 20.91),18.55,(15.09 - 22.60)
Wisconsin,9.98,(8.43 - 11.78),49.06,(45.78 - 52.35),28.13,(25.43 - 31.00),31.20,(28.77 - 33.75)
Milwaukee,8.21,(6.02 - 11.10),39.58,(34.05 - 45.39),24.97,(20.33 - 30.26),27.09,(22.79 - 31.87)
Northeastern,10.35,(7.91 - 13.43),51.59,(45.71 - 57.43),26.43,(22.20 - 31.15),29.97,(26.03 - 34.23)
Northern,11.32,(8.14 - 15.53),*,(* - *),28.06,(22.69 - 34.15),31.47,(26.34 - 37.11)
Southeastern,10.21,(7.77 - 13.32),45.96,(39.70 - 52.34),27.70,(22.93 - 33.04),30.24,(25.80 - 35.08)
Southern,10.50,(7.84 - 13.93),55.29,(49.12 - 61.29),32.78,(27.55 - 38.48),36.23,(31.50 - 41.24)
Western,9.71,(7.33 - 12.76),*,(* - *),28.60,(23.80 - 33.94),31.95,(27.49 - 36.77)
Wyoming,11.13,(9.05 - 13.63),40.82,(37.80 - 43.90),20.93,(18.68 - 23.37),23.98,(21.91 - 26.17)
Judicial District 1 (Laramie),11.30,(8.40 - 15.03),40.25,(34.17 - 46.64),21.11,(17.07 - 25.81),23.75,(19.92 - 28.06)
Judicial District 2,*,(* - *),46.11,(40.01 - 52.33),22.33,(17.68 - 27.79),28.89,(24.63 - 33.55)
Judicial District 3,9.76,(7.08 - 13.32),35.64,(30.30 - 41.36),19.57,(15.76 - 24.03),22.11,(18.53 - 26.15)
Judicial District 4,10.96,(7.69 - 15.40),*,(* - *),17.99,(13.91 - 22.94),20.54,(16.49 - 25.30)
Judicial District 5,10.88,(7.74 - 15.08),*,(* - *),19.34,(15.39 - 24.02),22.03,(18.19 - 26.42)
Judicial District 6,13.22,(9.70 - 17.78),*,(* - *),26.52,(21.58 - 32.12),29.22,(24.57 - 34.34)
Judicial District 7 (Natrona),11.93,(8.68 - 16.17),43.87,(37.35 - 50.61),20.52,(16.47 - 25.27),23.98,(20.10 - 28.33)
Judicial District 8,11.36,(7.98 - 15.95),*,(* - *),19.98,(15.63 - 25.18),22.37,(18.13 - 27.28)
Judicial District 9,10.29,(7.30 - 14.32),*,(* - *),20.76,(16.64 - 25.59),23.01,(19.01 - 27.58)
