State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 10,8.49,(6.13 - 11.66),18.42,(14.75 - 22.77),6.10,(4.46 - 8.28),8.24,(6.56 - 10.30)
Region 11,6.88,(5.40 - 8.72),16.22,(13.80 - 18.98),5.85,(4.64 - 7.34),7.66,(6.48 - 9.04)
Region 11abd,6.95,(5.13 - 9.34),16.59,(13.53 - 20.17),5.74,(4.30 - 7.63),7.60,(6.15 - 9.35)
Region 11c (Hidalgo),6.76,(4.87 - 9.31),15.58,(12.46 - 19.32),6.04,(4.48 - 8.11),7.78,(6.21 - 9.69)
Utah,6.15,(4.93 - 7.65),15.19,(13.07 - 17.58),5.46,(4.32 - 6.89),7.39,(6.28 - 8.68)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",7.25,(4.98 - 10.42),15.20,(11.57 - 19.72),5.67,(3.93 - 8.11),7.68,(5.87 - 10.01)
"Central, Four Corners, San Juan,     and Southwest",6.03,(4.16 - 8.68),14.46,(11.03 - 18.72),5.40,(3.70 - 7.81),7.14,(5.38 - 9.41)
Davis County,5.50,(3.78 - 7.94),15.98,(12.38 - 20.38),5.60,(3.95 - 7.88),7.53,(5.81 - 9.70)
Salt Lake County,6.94,(5.09 - 9.38),17.48,(14.34 - 21.14),5.69,(4.21 - 7.66),7.62,(6.14 - 9.43)
Utah County,4.67,(3.21 - 6.74),12.70,(9.89 - 16.16),4.79,(3.34 - 6.83),7.09,(5.59 - 8.96)
"Weber, Morgan",5.72,(3.90 - 8.31),14.55,(10.94 - 19.11),5.29,(3.63 - 7.65),6.82,(5.06 - 9.14)
Vermont,8.13,(6.72 - 9.80),25.60,(22.92 - 28.48),7.07,(5.80 - 8.59),9.75,(8.53 - 11.13)
Champlain Valley,7.33,(5.56 - 9.59),27.44,(23.81 - 31.40),7.24,(5.54 - 9.42),10.56,(8.89 - 12.50)
Rural Northeast,8.52,(6.29 - 11.45),25.04,(20.69 - 29.96),7.22,(5.40 - 9.61),9.69,(7.82 - 11.95)
Rural Southeast,9.15,(6.64 - 12.47),24.14,(19.58 - 29.37),6.91,(5.07 - 9.35),9.03,(7.16 - 11.32)
Rural Southwest,8.27,(6.00 - 11.29),22.77,(18.45 - 27.75),6.67,(4.78 - 9.24),8.84,(6.92 - 11.22)
Virginia,7.84,(6.50 - 9.43),23.18,(20.77 - 25.77),7.58,(6.24 - 9.18),9.87,(8.60 - 11.30)
Region 1,8.25,(6.02 - 11.20),24.29,(20.16 - 28.97),8.18,(6.14 - 10.83),10.74,(8.72 - 13.16)
Region 2,7.92,(5.76 - 10.80),21.32,(17.53 - 25.68),6.61,(4.82 - 9.01),8.37,(6.59 - 10.57)
Region 3,9.27,(6.77 - 12.55),26.35,(22.10 - 31.10),8.28,(6.10 - 11.13),11.04,(8.89 - 13.64)
Region 4,7.17,(5.18 - 9.84),22.53,(18.21 - 27.54),7.30,(5.32 - 9.94),9.55,(7.55 - 12.00)
Region 5,7.07,(5.15 - 9.64),22.14,(18.27 - 26.56),8.00,(6.01 - 10.58),10.34,(8.37 - 12.70)
Washington,7.16,(5.92 - 8.63),20.27,(17.98 - 22.78),6.55,(5.37 - 7.96),8.46,(7.33 - 9.75)
Region 1,6.69,(5.07 - 8.78),18.86,(15.67 - 22.52),6.19,(4.69 - 8.11),8.26,(6.75 - 10.08)
East 1 (previously Region 1),6.84,(4.86 - 9.55),19.57,(15.59 - 24.29),6.30,(4.56 - 8.64),8.46,(6.66 - 10.70)
East 2 (previously Region 2),6.51,(4.51 - 9.32),17.88,(13.86 - 22.77),6.03,(4.20 - 8.58),7.98,(6.10 - 10.39)
Region 2,7.38,(5.79 - 9.35),20.74,(17.77 - 24.06),6.35,(4.94 - 8.12),8.20,(6.83 - 9.82)
North 1 (previously Region 3),7.30,(5.22 - 10.13),20.87,(16.86 - 25.55),6.46,(4.71 - 8.79),8.53,(6.76 - 10.70)
North 2 (previously Region 4),7.42,(5.53 - 9.89),20.65,(17.12 - 24.68),6.29,(4.67 - 8.41),8.01,(6.40 - 9.98)
Region 3,7.22,(5.59 - 9.26),20.76,(17.55 - 24.39),7.06,(5.50 - 9.01),8.96,(7.43 - 10.78)
West 1 (previously Region 5),7.08,(5.12 - 9.70),20.00,(16.15 - 24.50),6.85,(5.03 - 9.26),8.76,(6.93 - 11.02)
West 2 (previously Region 6),7.35,(5.27 - 10.17),21.53,(17.35 - 26.39),7.25,(5.30 - 9.83),9.15,(7.19 - 11.57)
West Virginia,6.15,(5.01 - 7.54),19.21,(17.05 - 21.57),6.34,(5.19 - 7.72),8.00,(6.91 - 9.24)
Region I,6.65,(4.61 - 9.51),20.05,(15.67 - 25.29),6.20,(4.42 - 8.64),7.90,(6.07 - 10.21)
Region II,6.06,(4.29 - 8.50),18.03,(14.39 - 22.34),5.95,(4.27 - 8.23),7.44,(5.75 - 9.58)
Region III,6.51,(4.58 - 9.17),18.16,(14.26 - 22.84),5.60,(3.98 - 7.81),7.03,(5.37 - 9.16)
Region IV,6.46,(4.67 - 8.87),20.74,(17.14 - 24.88),6.40,(4.67 - 8.72),8.78,(7.04 - 10.89)
Region V,6.28,(4.53 - 8.63),19.35,(16.14 - 23.03),7.16,(5.38 - 9.46),8.64,(6.93 - 10.72)
Region VI,5.26,(3.69 - 7.45),17.56,(14.00 - 21.79),5.75,(4.14 - 7.94),7.11,(5.49 - 9.16)
Wisconsin,8.32,(6.95 - 9.94),21.34,(19.07 - 23.81),7.53,(6.20 - 9.13),9.56,(8.29 - 11.00)
Milwaukee,7.74,(5.56 - 10.68),21.21,(17.30 - 25.74),8.64,(6.35 - 11.67),10.47,(8.25 - 13.21)
Northeastern,7.23,(5.29 - 9.81),20.33,(16.65 - 24.59),6.95,(5.10 - 9.41),8.84,(7.01 - 11.08)
Northern,9.46,(6.59 - 13.38),22.09,(17.55 - 27.40),7.73,(5.53 - 10.70),9.73,(7.51 - 12.52)
Southeastern,9.11,(6.69 - 12.28),21.52,(17.60 - 26.05),7.07,(5.20 - 9.54),9.08,(7.21 - 11.38)
Southern,9.01,(6.58 - 12.23),23.04,(18.90 - 27.78),7.99,(5.88 - 10.77),10.30,(8.20 - 12.85)
Western,7.91,(5.64 - 10.98),19.98,(16.06 - 24.58),7.09,(5.17 - 9.65),9.22,(7.30 - 11.58)
Wyoming,8.72,(7.29 - 10.41),20.40,(18.17 - 22.81),6.85,(5.68 - 8.23),8.92,(7.82 - 10.17)
Judicial District 1 (Laramie),9.02,(6.56 - 12.28),19.51,(15.66 - 24.03),6.56,(4.85 - 8.82),8.34,(6.63 - 10.44)
Judicial District 2,*,(* - *),22.89,(18.87 - 27.48),7.69,(5.54 - 10.58),11.88,(9.70 - 14.47)
Judicial District 3,7.24,(5.18 - 10.02),17.27,(13.91 - 21.24),6.04,(4.32 - 8.38),7.81,(6.11 - 9.95)
Judicial District 4,8.52,(6.00 - 11.96),*,(* - *),6.44,(4.54 - 9.05),8.11,(6.14 - 10.63)
Judicial District 5,8.95,(6.44 - 12.32),19.92,(15.73 - 24.89),7.04,(5.10 - 9.63),8.85,(6.91 - 11.25)
Judicial District 6,8.59,(6.19 - 11.79),20.66,(16.41 - 25.66),6.71,(4.93 - 9.08),8.73,(6.88 - 11.02)
Judicial District 7 (Natrona),10.76,(7.74 - 14.75),23.75,(19.24 - 28.93),7.46,(5.43 - 10.17),9.87,(7.82 - 12.38)
Judicial District 8,8.35,(5.82 - 11.85),19.21,(15.09 - 24.13),6.31,(4.46 - 8.85),8.03,(6.12 - 10.47)
Judicial District 9,8.50,(6.08 - 11.74),19.40,(15.15 - 24.49),7.45,(5.36 - 10.26),8.98,(6.88 - 11.65)
