State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Davis County,2.27,(1.25 - 4.07),4.83,(3.20 - 7.23),1.15,(0.64 - 2.08),1.84,(1.20 - 2.79)
Salt Lake County,2.75,(1.74 - 4.33),4.71,(3.32 - 6.64),1.04,(0.62 - 1.74),1.64,(1.13 - 2.37)
Utah County,2.04,(1.17 - 3.56),3.94,(2.67 - 5.78),1.00,(0.56 - 1.77),1.86,(1.27 - 2.71)
"Weber, Morgan",2.22,(1.24 - 3.97),4.43,(2.91 - 6.69),*,(* - *),1.54,(0.97 - 2.43)
Vermont,2.42,(1.78 - 3.29),7.37,(5.93 - 9.13),1.25,(0.86 - 1.81),2.13,(1.67 - 2.71)
Champlain Valley,1.81,(1.08 - 3.02),6.91,(5.18 - 9.16),1.03,(0.61 - 1.72),2.00,(1.46 - 2.73)
Rural Northeast,2.95,(1.77 - 4.88),7.95,(5.73 - 10.94),1.54,(0.90 - 2.64),2.43,(1.67 - 3.52)
Rural Southeast,2.64,(1.56 - 4.44),7.57,(5.34 - 10.63),1.26,(0.73 - 2.20),2.04,(1.38 - 3.00)
Rural Southwest,2.89,(1.70 - 4.87),7.59,(5.30 - 10.76),1.28,(0.71 - 2.32),2.13,(1.43 - 3.17)
Virginia,2.57,(1.90 - 3.46),5.24,(4.09 - 6.68),1.22,(0.83 - 1.79),1.81,(1.37 - 2.38)
Region 1,2.55,(1.49 - 4.31),5.24,(3.69 - 7.41),1.19,(0.69 - 2.05),1.83,(1.24 - 2.68)
Region 2,2.58,(1.51 - 4.37),4.59,(3.16 - 6.62),1.04,(0.58 - 1.83),1.46,(0.95 - 2.23)
Region 3,2.50,(1.46 - 4.24),5.51,(3.84 - 7.86),1.09,(0.61 - 1.94),1.77,(1.18 - 2.64)
Region 4,2.26,(1.34 - 3.78),5.47,(3.71 - 8.01),1.26,(0.71 - 2.23),1.88,(1.23 - 2.87)
Region 5,2.83,(1.70 - 4.66),5.42,(3.81 - 7.66),1.53,(0.87 - 2.67),2.17,(1.45 - 3.25)
Washington,2.81,(2.14 - 3.69),5.84,(4.57 - 7.44),1.16,(0.80 - 1.69),1.81,(1.39 - 2.37)
Region 1,2.52,(1.64 - 3.85),5.19,(3.69 - 7.25),1.02,(0.61 - 1.68),1.70,(1.19 - 2.43)
East 1 (previously Region 1),2.52,(1.44 - 4.35),5.24,(3.49 - 7.79),1.04,(0.57 - 1.90),1.73,(1.13 - 2.63)
East 2 (previously Region 2),2.53,(1.42 - 4.46),5.13,(3.40 - 7.67),*,(* - *),1.67,(1.06 - 2.60)
Region 2,3.14,(2.16 - 4.54),6.19,(4.67 - 8.15),1.24,(0.79 - 1.95),1.88,(1.36 - 2.58)
North 1 (previously Region 3),3.07,(1.79 - 5.19),6.46,(4.50 - 9.18),1.30,(0.72 - 2.33),2.04,(1.34 - 3.08)
North 2 (previously Region 4),3.18,(1.99 - 5.04),6.00,(4.31 - 8.28),1.21,(0.70 - 2.08),1.78,(1.21 - 2.61)
Region 3,2.62,(1.78 - 3.85),5.90,(4.37 - 7.92),1.14,(0.72 - 1.81),1.80,(1.30 - 2.51)
West 1 (previously Region 5),2.68,(1.59 - 4.47),5.70,(3.91 - 8.22),1.23,(0.70 - 2.16),1.88,(1.24 - 2.83)
West 2 (previously Region 6),2.56,(1.53 - 4.26),6.11,(4.27 - 8.65),1.06,(0.59 - 1.89),1.73,(1.16 - 2.58)
West Virginia,2.27,(1.68 - 3.06),7.44,(6.00 - 9.21),1.57,(1.09 - 2.25),2.32,(1.80 - 3.00)
Region I,2.37,(1.30 - 4.28),7.76,(5.34 - 11.17),*,(* - *),2.25,(1.44 - 3.50)
Region II,2.16,(1.23 - 3.76),7.16,(5.00 - 10.15),1.62,(0.91 - 2.85),2.30,(1.51 - 3.50)
Region III,2.73,(1.56 - 4.73),7.77,(5.31 - 11.22),1.59,(0.89 - 2.84),2.30,(1.49 - 3.53)
Region IV,2.22,(1.25 - 3.89),7.73,(5.59 - 10.60),1.61,(0.93 - 2.76),2.62,(1.83 - 3.76)
Region V,2.46,(1.51 - 4.00),7.88,(5.84 - 10.57),1.75,(1.04 - 2.95),2.50,(1.71 - 3.62)
Region VI,1.82,(1.05 - 3.13),6.19,(4.25 - 8.94),1.22,(0.67 - 2.20),1.79,(1.15 - 2.76)
Wisconsin,2.63,(1.97 - 3.52),4.56,(3.49 - 5.94),1.13,(0.77 - 1.65),1.63,(1.23 - 2.17)
Milwaukee,2.89,(1.67 - 4.95),4.89,(3.34 - 7.12),1.64,(0.89 - 2.99),2.11,(1.33 - 3.35)
Northeastern,2.69,(1.64 - 4.36),4.47,(3.07 - 6.47),1.07,(0.61 - 1.86),1.55,(1.02 - 2.33)
Northern,2.35,(1.32 - 4.16),4.53,(2.95 - 6.88),*,(* - *),1.41,(0.90 - 2.21)
Southeastern,2.70,(1.60 - 4.53),4.41,(2.94 - 6.57),1.05,(0.58 - 1.87),1.52,(0.98 - 2.34)
Southern,2.46,(1.41 - 4.24),4.74,(3.22 - 6.95),1.07,(0.59 - 1.92),1.63,(1.06 - 2.50)
Western,2.53,(1.46 - 4.37),4.30,(2.89 - 6.35),0.99,(0.56 - 1.74),1.53,(1.02 - 2.30)
Wyoming,2.81,(2.09 - 3.76),3.65,(2.69 - 4.93),0.86,(0.55 - 1.34),1.29,(0.93 - 1.79)
Judicial District 1 (Laramie),3.03,(1.80 - 5.05),3.72,(2.40 - 5.71),0.91,(0.47 - 1.72),1.29,(0.80 - 2.09)
Judicial District 2,*,(* - *),3.44,(2.26 - 5.22),*,(* - *),1.59,(1.03 - 2.45)
Judicial District 3,2.25,(1.28 - 3.91),3.24,(2.13 - 4.90),0.69,(0.37 - 1.28),1.09,(0.70 - 1.70)
Judicial District 4,*,(* - *),*,(* - *),*,(* - *),1.30,(0.78 - 2.17)
Judicial District 5,2.41,(1.35 - 4.24),3.73,(2.38 - 5.82),0.72,(0.37 - 1.41),1.15,(0.71 - 1.85)
Judicial District 6,2.62,(1.50 - 4.53),3.74,(2.43 - 5.71),0.81,(0.43 - 1.55),1.24,(0.77 - 1.98)
Judicial District 7 (Natrona),3.85,(2.15 - 6.81),3.69,(2.37 - 5.72),1.05,(0.55 - 2.01),1.44,(0.88 - 2.36)
Judicial District 8,2.48,(1.35 - 4.51),4.17,(2.69 - 6.39),*,(* - *),1.24,(0.77 - 2.01)
Judicial District 9,2.99,(1.72 - 5.16),3.71,(2.36 - 5.78),0.91,(0.48 - 1.73),1.27,(0.78 - 2.09)
